,Drug1_ID,Drug2_ID,label
338,DB00732,DB00908,1
339,DB00304,DB03880,1
340,DB00648,DB04574,1
341,DB01120,DB09046,1
342,DB01151,DB01182,1
343,DB00924,DB06144,1
344,DB01600,DB08794,1
345,DB00264,DB00622,1
346,DB00322,DB00682,1
347,DB00440,DB00542,1
348,DB00014,DB01601,1
349,DB00761,DB01403,1
350,DB00404,DB00653,1
351,DB00295,DB00366,1
352,DB00820,DB01197,1
353,DB01001,DB01365,1
354,DB00370,DB00555,1
355,DB01612,DB09112,1
356,DB00863,DB01167,1
357,DB00492,DB01390,1
358,DB00404,DB01223,1
359,DB00656,DB06144,1
360,DB08873,DB09073,1
361,DB00404,DB00677,1
362,DB00976,DB01590,1
363,DB01211,DB08870,1
364,DB01232,DB01268,1
365,DB00195,DB09220,1
366,DB00331,DB00780,1
367,DB00356,DB00715,1
368,DB00831,DB01560,1
369,DB00909,DB09036,1
370,DB00178,DB00862,1
371,DB00615,DB09063,1
372,DB01264,DB06772,1
373,DB00697,DB01241,1
374,DB00475,DB09272,1
375,DB00806,DB00999,1
376,DB01076,DB01609,1
377,DB06717,DB09049,1
378,DB00393,DB01319,1
379,DB00266,DB01142,1
380,DB00675,DB00679,1
381,DB00484,DB06204,1
382,DB00889,DB01142,1
383,DB00586,DB00798,1
384,DB00872,DB01100,1
385,DB01323,DB04855,1
386,DB00224,DB01215,1
387,DB00065,DB00072,1
388,DB00465,DB00687,1
389,DB00662,DB08897,1
390,DB06210,DB11110,1
391,DB00569,DB09075,1
392,DB00611,DB09117,1
393,DB00741,DB00930,1
394,DB04868,DB09083,1
395,DB00803,DB00994,1
396,DB00761,DB00979,1
397,DB00790,DB00945,1
398,DB00328,DB01208,1
399,DB01095,DB11354,1
400,DB00382,DB00748,1
401,DB00674,DB01063,1
402,DB00334,DB01367,1
403,DB08918,DB09042,1
404,DB00387,DB01403,1
405,DB00956,DB09119,1
406,DB00196,DB06702,1
407,DB00041,DB00177,1
408,DB00343,DB04908,1
409,DB00321,DB01067,1
410,DB00337,DB06772,1
411,DB00358,DB00648,1
412,DB00682,DB00713,1
413,DB00472,DB00477,1
414,DB00436,DB01232,1
415,DB00186,DB00972,1
416,DB01203,DB01235,1
417,DB00328,DB00700,1
418,DB06335,DB09564,1
419,DB00758,DB01054,1
420,DB00684,DB00766,1
421,DB00091,DB01353,1
422,DB00477,DB01151,1
423,DB00422,DB00682,1
424,DB00686,DB00758,1
425,DB00816,DB06704,1
426,DB00976,DB09049,1
427,DB00277,DB00983,1
428,DB00379,DB00831,1
429,DB01156,DB01242,1
430,DB01211,DB08873,1
431,DB00484,DB00754,1
432,DB06290,DB09054,1
433,DB00294,DB09280,1
434,DB00204,DB00215,1
435,DB02703,DB06626,1
436,DB00872,DB06684,1
437,DB01238,DB08816,1
438,DB00436,DB09214,1
439,DB00081,DB00861,1
440,DB00268,DB01621,1
441,DB00682,DB02546,1
442,DB01365,DB11124,1
443,DB00196,DB00530,1
444,DB00343,DB09242,1
445,DB00187,DB00474,1
446,DB00608,DB06603,1
447,DB00559,DB00628,1
448,DB00042,DB00835,1
449,DB00263,DB00682,1
450,DB00549,DB00682,1
451,DB00484,DB00486,1
452,DB06287,DB09118,1
453,DB00841,DB01223,1
454,DB00285,DB00767,1
455,DB00250,DB09073,1
456,DB00503,DB00726,1
457,DB00387,DB09271,1
458,DB00196,DB05521,1
459,DB00268,DB00949,1
460,DB00370,DB00575,1
461,DB00515,DB00903,1
462,DB00615,DB00976,1
463,DB00690,DB01232,1
464,DB00412,DB01609,1
465,DB01320,DB01558,1
466,DB00672,DB01264,1
467,DB00881,DB01143,1
468,DB00396,DB06589,1
469,DB00862,DB01359,1
470,DB01278,DB02901,1
471,DB00765,DB04841,1
472,DB00450,DB00737,1
473,DB00820,DB00925,1
474,DB00343,DB01392,1
475,DB00327,DB06201,1
476,DB01167,DB01591,1
477,DB00366,DB00593,1
478,DB01142,DB06201,1
479,DB00651,DB01558,1
480,DB00623,DB00715,1
481,DB08820,DB09063,1
482,DB00381,DB00661,1
483,DB00949,DB09054,1
484,DB00252,DB01072,1
485,DB00091,DB01204,1
486,DB00063,DB11133,1
487,DB00893,DB01165,1
488,DB01220,DB05812,1
489,DB00082,DB00813,1
490,DB00615,DB09128,1
491,DB05239,DB06273,1
492,DB01073,DB01656,1
493,DB00539,DB00582,1
494,DB00387,DB00543,1
495,DB04272,DB09079,1
496,DB00717,DB04908,1
497,DB00333,DB00673,1
498,DB00307,DB08815,1
499,DB00425,DB01192,1
500,DB00264,DB08896,1
501,DB00215,DB00933,1
502,DB00619,DB01167,1
503,DB00707,DB00755,1
504,DB00528,DB01174,1
505,DB01219,DB01254,1
506,DB00374,DB06779,1
507,DB00588,DB09271,1
508,DB00282,DB00814,1
509,DB00374,DB00571,1
510,DB01017,DB01072,1
511,DB00252,DB01591,1
512,DB00641,DB06210,1
513,DB00910,DB09065,1
514,DB00413,DB00555,1
515,DB00215,DB00934,1
516,DB00334,DB01120,1
517,DB01059,DB09268,1
518,DB00237,DB00366,1
519,DB00457,DB04861,1
520,DB00193,DB00813,1
521,DB01238,DB09118,1
522,DB00708,DB01158,1
523,DB00604,DB00677,1
524,DB00220,DB00608,1
525,DB00422,DB00457,1
526,DB00187,DB00633,1
527,DB00078,DB06779,1
528,DB00321,DB00784,1
529,DB00289,DB01579,1
530,DB00625,DB00682,1
531,DB00919,DB01133,1
532,DB00273,DB00455,1
533,DB00241,DB00871,1
534,DB00823,DB08907,1
535,DB00185,DB00382,1
536,DB00186,DB06283,1
537,DB00042,DB00321,1
538,DB00628,DB00898,1
539,DB00860,DB00912,1
540,DB01158,DB01203,1
541,DB00401,DB00615,1
542,DB00220,DB00648,1
543,DB00206,DB06700,1
544,DB00620,DB08914,1
545,DB00669,DB01100,1
546,DB00199,DB00862,1
547,DB01173,DB08872,1
548,DB00564,DB06414,1
549,DB00204,DB00384,1
550,DB00830,DB11124,1
551,DB00903,DB00945,1
552,DB00450,DB00660,1
553,DB00623,DB01069,1
554,DB00031,DB00715,1
555,DB01263,DB08864,1
556,DB00382,DB04843,1
557,DB00334,DB01560,1
558,DB00484,DB01018,1
559,DB00831,DB01609,1
560,DB00321,DB00938,1
561,DB00497,DB00752,1
562,DB00374,DB00945,1
563,DB01365,DB01620,1
564,DB06626,DB06717,1
565,DB00327,DB05271,1
566,DB01072,DB09036,1
567,DB00007,DB00738,1
568,DB00619,DB09065,1
569,DB00186,DB00477,1
570,DB00176,DB00404,1
571,DB00246,DB01037,1
572,DB00201,DB09295,1
573,DB00563,DB00607,1
574,DB00136,DB08912,1
575,DB00723,DB01576,1
576,DB01126,DB08873,1
577,DB00862,DB09063,1
578,DB00728,DB01082,1
579,DB01234,DB01319,1
580,DB01100,DB01167,1
581,DB00211,DB01223,1
582,DB00582,DB08877,1
583,DB01124,DB06825,1
584,DB00457,DB00474,1
585,DB00193,DB00850,1
586,DB00177,DB00633,1
587,DB00222,DB09214,1
588,DB00673,DB05109,1
589,DB00476,DB04920,1
590,DB00796,DB00820,1
591,DB00273,DB01144,1
592,DB00337,DB09547,1
593,DB00440,DB08912,1
594,DB00477,DB01171,1
595,DB00425,DB01589,1
596,DB00263,DB01054,1
597,DB00425,DB09118,1
598,DB00557,DB00625,1
599,DB00374,DB09075,1
600,DB00182,DB01463,1
601,DB01254,DB06237,1
602,DB00104,DB09063,1
603,DB00246,DB00486,1
604,DB00563,DB00784,1
605,DB00295,DB00484,1
606,DB00252,DB00413,1
607,DB00912,DB06788,1
608,DB00201,DB05039,1
609,DB00321,DB00961,1
610,DB01600,DB04865,1
611,DB04844,DB05271,1
612,DB05521,DB06335,1
613,DB00880,DB00898,1
614,DB00661,DB05812,1
615,DB00246,DB08907,1
616,DB01656,DB08879,1
617,DB00366,DB09118,1
618,DB00040,DB01100,1
619,DB00295,DB09290,1
620,DB00390,DB06414,1
621,DB00215,DB09053,1
622,DB00273,DB11315,1
623,DB00745,DB01211,1
624,DB00794,DB05271,1
625,DB00682,DB00689,1
626,DB04938,DB09054,1
627,DB00601,DB06288,1
628,DB01288,DB01620,1
629,DB00180,DB00880,1
630,DB00933,DB06700,1
631,DB01222,DB01609,1
632,DB00030,DB01238,1
633,DB00007,DB08882,1
634,DB00220,DB09049,1
635,DB01212,DB03615,1
636,DB00601,DB01365,1
637,DB00035,DB00682,1
638,DB00382,DB00420,1
639,DB00762,DB08820,1
640,DB00455,DB00557,1
641,DB01418,DB06271,1
642,DB00414,DB00741,1
643,DB00046,DB06292,1
644,DB00072,DB05773,1
645,DB01018,DB01254,1
646,DB04844,DB05812,1
647,DB00199,DB09079,1
648,DB01143,DB08822,1
649,DB01253,DB01263,1
650,DB00484,DB00489,1
651,DB06273,DB08865,1
652,DB00182,DB00458,1
653,DB00474,DB00966,1
654,DB00448,DB01133,1
655,DB00552,DB01097,1
656,DB00557,DB00985,1
657,DB00356,DB00450,1
658,DB00181,DB00349,1
659,DB00176,DB01037,1
660,DB00334,DB01307,1
661,DB00374,DB00489,1
662,DB09071,DB09072,1
663,DB00222,DB00999,1
664,DB06695,DB06779,1
665,DB00176,DB01398,1
666,DB00254,DB00607,1
667,DB00945,DB09030,1
668,DB00199,DB00559,1
669,DB01119,DB06335,1
670,DB01221,DB09280,1
671,DB00343,DB00813,1
672,DB00331,DB00794,1
673,DB00433,DB00599,1
674,DB00678,DB09036,1
675,DB00054,DB00367,1
676,DB08899,DB09036,1
677,DB00374,DB00586,1
678,DB00344,DB00391,1
679,DB00206,DB01220,1
680,DB00159,DB00784,1
681,DB00252,DB06772,1
682,DB05246,DB06148,1
683,DB00712,DB08976,1
684,DB01037,DB09209,1
685,DB00452,DB00493,1
686,DB00436,DB00854,1
687,DB00470,DB01319,1
688,DB06724,DB09101,1
689,DB00862,DB01023,1
690,DB00757,DB00834,1
691,DB00460,DB00999,1
692,DB00022,DB00317,1
693,DB00381,DB01174,1
694,DB00512,DB00803,1
695,DB00333,DB01559,1
696,DB00451,DB09210,1
697,DB01076,DB08870,1
698,DB00441,DB01656,1
699,DB00498,DB00554,1
700,DB00427,DB00598,1
701,DB00193,DB01264,1
702,DB06273,DB09083,1
703,DB00046,DB00887,1
704,DB00747,DB06201,1
705,DB00708,DB09117,1
706,DB01088,DB09242,1
707,DB00678,DB01235,1
708,DB00884,DB01351,1
709,DB00070,DB01294,1
710,DB00313,DB00420,1
711,DB00412,DB01241,1
712,DB00290,DB09560,1
713,DB08873,DB09123,1
714,DB00294,DB00672,1
715,DB00328,DB00955,1
716,DB04855,DB08827,1
717,DB00186,DB01202,1
718,DB00444,DB09073,1
719,DB00584,DB01395,1
720,DB00208,DB01181,1
721,DB00457,DB01074,1
722,DB00312,DB05271,1
723,DB00263,DB00780,1
724,DB06283,DB08883,1
725,DB01001,DB06711,1
726,DB00243,DB01254,1
727,DB00030,DB00396,1
728,DB00108,DB00544,1
729,DB00468,DB00661,1
730,DB00653,DB00710,1
731,DB00864,DB09033,1
732,DB00334,DB09042,1
733,DB01063,DB01356,1
734,DB01268,DB06688,1
735,DB00908,DB00997,1
736,DB01353,DB09038,1
737,DB01045,DB08881,1
738,DB00501,DB01101,1
739,DB01097,DB06589,1
740,DB01054,DB11126,1
741,DB00708,DB01214,1
742,DB00414,DB04839,1
743,DB00344,DB00382,1
744,DB01016,DB01045,1
745,DB05812,DB09118,1
746,DB00041,DB00214,1
747,DB00335,DB01119,1
748,DB00315,DB00767,1
749,DB00921,DB01069,1
750,DB00750,DB01438,1
751,DB00266,DB00446,1
752,DB00279,DB00321,1
753,DB01224,DB09072,1
754,DB00615,DB01115,1
755,DB00273,DB00393,1
756,DB00745,DB00872,1
757,DB00486,DB00737,1
758,DB00277,DB00841,1
759,DB01591,DB06290,1
760,DB00047,DB01395,1
761,DB00776,DB00999,1
762,DB00035,DB00956,1
763,DB00673,DB00921,1
764,DB00586,DB01225,1
765,DB01132,DB01241,1
766,DB00215,DB00726,1
767,DB00557,DB01621,1
768,DB06290,DB08933,1
769,DB00252,DB00520,1
770,DB00409,DB00696,1
771,DB00425,DB01075,1
772,DB00206,DB00248,1
773,DB00862,DB06414,1
774,DB00605,DB01093,1
775,DB00232,DB00295,1
776,DB00738,DB02901,1
777,DB01356,DB01579,1
778,DB00440,DB01029,1
779,DB00820,DB05521,1
780,DB00641,DB01039,1
781,DB00374,DB00975,1
782,DB00238,DB00559,1
783,DB00626,DB00994,1
784,DB01020,DB02703,1
785,DB01072,DB01394,1
786,DB00521,DB01355,1
787,DB01009,DB08976,1
788,DB00214,DB00732,1
789,DB00484,DB00653,1
790,DB00186,DB00575,1
791,DB00607,DB00684,1
792,DB00949,DB01254,1
793,DB00307,DB00425,1
794,DB00315,DB01178,1
795,DB00458,DB00508,1
796,DB00014,DB01189,1
797,DB01015,DB08914,1
798,DB00215,DB00753,1
799,DB00425,DB00897,1
800,DB01036,DB01167,1
801,DB00689,DB01032,1
802,DB00605,DB01275,1
803,DB00359,DB00721,1
804,DB00112,DB01204,1
805,DB00191,DB00433,1
806,DB00460,DB08976,1
807,DB01174,DB08933,1
808,DB00381,DB01377,1
809,DB00482,DB01275,1
810,DB00607,DB00682,1
811,DB00615,DB06817,1
812,DB00361,DB08820,1
813,DB06144,DB09097,1
814,DB00500,DB00682,1
815,DB00762,DB04868,1
816,DB01579,DB06144,1
817,DB01142,DB08893,1
818,DB00282,DB00784,1
819,DB00968,DB01168,1
820,DB00829,DB01232,1
821,DB00086,DB01600,1
822,DB00458,DB00653,1
823,DB00091,DB00573,1
824,DB00893,DB01390,1
825,DB06290,DB06789,1
826,DB00373,DB01355,1
827,DB00333,DB00648,1
828,DB00337,DB08865,1
829,DB00752,DB05278,1
830,DB00104,DB01624,1
831,DB01577,DB09273,1
832,DB00737,DB01021,1
833,DB00999,DB06203,1
834,DB01173,DB08897,1
835,DB00401,DB01235,1
836,DB00182,DB01242,1
837,DB00214,DB00492,1
838,DB01219,DB08820,1
839,DB00349,DB00450,1
840,DB01114,DB08893,1
841,DB00072,DB00970,1
842,DB00295,DB00726,1
843,DB00445,DB00531,1
844,DB00465,DB01225,1
845,DB00231,DB00470,1
846,DB00268,DB01069,1
847,DB00395,DB00715,1
848,DB00595,DB06724,1
849,DB00641,DB06414,1
850,DB00472,DB00502,1
851,DB00734,DB06201,1
852,DB06688,DB09054,1
853,DB00679,DB01577,1
854,DB00831,DB00953,1
855,DB00557,DB04841,1
856,DB00615,DB00635,1
857,DB00014,DB01182,1
858,DB00304,DB01251,1
859,DB00752,DB04842,1
860,DB00310,DB00820,1
861,DB00976,DB06684,1
862,DB01149,DB09074,1
863,DB00458,DB01012,1
864,DB00661,DB01398,1
865,DB00201,DB00465,1
866,DB02703,DB09082,1
867,DB00681,DB01380,1
868,DB00252,DB00951,1
869,DB00059,DB06688,1
870,DB00086,DB06228,1
871,DB00304,DB00374,1
872,DB01247,DB01409,1
873,DB01248,DB02703,1
874,DB00437,DB00672,1
875,DB01166,DB06290,1
876,DB00211,DB06714,1
877,DB01200,DB09073,1
878,DB00881,DB04884,1
879,DB00310,DB00715,1
880,DB01418,DB09056,1
881,DB00584,DB01021,1
882,DB01175,DB01418,1
883,DB00356,DB09117,1
884,DB00201,DB00774,1
885,DB00163,DB06700,1
886,DB00584,DB08907,1
887,DB00820,DB01174,1
888,DB00450,DB04908,1
889,DB00501,DB00706,1
890,DB06207,DB09118,1
891,DB00310,DB00318,1
892,DB00540,DB01323,1
893,DB00213,DB00220,1
894,DB00244,DB01390,1
895,DB01195,DB09294,1
896,DB00672,DB00734,1
897,DB00031,DB01050,1
898,DB00202,DB00545,1
899,DB01038,DB01175,1
900,DB06415,DB09063,1
901,DB00040,DB00334,1
902,DB00564,DB00648,1
903,DB01210,DB09063,1
904,DB06589,DB08895,1
905,DB06700,DB09241,1
906,DB00622,DB08912,1
907,DB01174,DB04951,1
908,DB00476,DB01612,1
909,DB00470,DB04953,1
910,DB00889,DB04896,1
911,DB00393,DB00607,1
912,DB00661,DB09039,1
913,DB03619,DB04896,1
914,DB00091,DB00991,1
915,DB00835,DB01577,1
916,DB00955,DB01339,1
917,DB00182,DB01223,1
918,DB00252,DB09128,1
919,DB01211,DB01244,1
920,DB00227,DB08816,1
921,DB00391,DB09128,1
922,DB00468,DB00881,1
923,DB00627,DB01098,1
924,DB00328,DB01207,1
925,DB00673,DB06287,1
926,DB05521,DB09034,1
927,DB00401,DB06414,1
928,DB00327,DB01560,1
929,DB00909,DB01173,1
930,DB00554,DB01082,1
931,DB00682,DB01131,1
932,DB06201,DB08910,1
933,DB00748,DB08893,1
934,DB00333,DB00872,1
935,DB00503,DB08865,1
936,DB01016,DB04339,1
937,DB01198,DB09065,1
938,DB00391,DB00472,1
939,DB00318,DB06791,1
940,DB00912,DB01319,1
941,DB01579,DB01618,1
942,DB00972,DB08893,1
943,DB00220,DB00615,1
944,DB01023,DB08935,1
945,DB00700,DB01149,1
946,DB00694,DB08895,1
947,DB01118,DB09274,1
948,DB05676,DB08912,1
949,DB00503,DB00603,1
950,DB00503,DB09075,1
951,DB00241,DB00661,1
952,DB00683,DB01403,1
953,DB00387,DB00924,1
954,DB00180,DB00619,1
955,DB00508,DB00696,1
956,DB00603,DB01120,1
957,DB00749,DB09026,1
958,DB01024,DB01165,1
959,DB00387,DB00497,1
960,DB01403,DB06288,1
961,DB00193,DB00594,1
962,DB00425,DB06216,1
963,DB00472,DB01178,1
964,DB00762,DB00794,1
965,DB00457,DB00996,1
966,DB01062,DB08893,1
967,DB01097,DB06372,1
968,DB05812,DB09036,1
969,DB06212,DB08820,1
970,DB00285,DB09036,1
971,DB00726,DB06808,1
972,DB00741,DB01656,1
973,DB01167,DB09053,1
974,DB00446,DB04817,1
975,DB08895,DB09547,1
976,DB01207,DB06692,1
977,DB00009,DB00573,1
978,DB00211,DB00598,1
979,DB00404,DB00932,1
980,DB00951,DB06723,1
981,DB00014,DB01356,1
982,DB00007,DB00344,1
983,DB00582,DB09065,1
984,DB00375,DB00571,1
985,DB00327,DB09290,1
986,DB00559,DB00997,1
987,DB00622,DB09036,1
988,DB00363,DB00763,1
989,DB00335,DB04855,1
990,DB00338,DB01320,1
991,DB01267,DB01356,1
992,DB00159,DB00977,1
993,DB00908,DB09075,1
994,DB00851,DB08895,1
995,DB00316,DB00816,1
996,DB00246,DB06201,1
