,Gene_ID,Disease_ID,label
746,134,C0751845,1
747,134,C0751846,1
748,134,C0751847,1
749,134,C0751848,1
750,134,C0751849,1
751,134,C0917805,1
752,134,C1527249,1
753,135,C0003469,1
754,135,C0003873,1
755,135,C0011573,1
756,135,C0011581,1
757,135,C0013182,1
758,135,C0020649,1
759,135,C0022333,1
760,135,C0023893,1
761,135,C0025193,1
762,135,C0030319,1
763,135,C0033141,1
764,135,C0033937,1
765,135,C0033941,1
766,135,C0035126,1
767,135,C0036341,1
768,135,C0036529,1
769,135,C0038587,1
770,135,C0040822,1
771,135,C0040827,1
772,135,C0041755,1
773,135,C0086769,1
774,135,C0087169,1
775,135,C0149840,1
776,135,C0149958,1
777,135,C0234370,1
778,135,C0234373,1
779,135,C0234374,1
780,135,C0234375,1
781,135,C0234377,1
782,135,C0234378,1
783,135,C0234379,1
784,135,C0234381,1
785,135,C0234533,1
786,135,C0234535,1
787,135,C0235078,1
788,135,C0235083,1
789,135,C0236733,1
790,135,C0236804,1
791,135,C0236807,1
792,135,C0242973,1
793,135,C0243026,1
794,135,C0266487,1
795,135,C0270824,1
796,135,C0270844,1
797,135,C0282126,1
798,135,C0349255,1
799,135,C0376280,1
800,135,C0393759,1
801,135,C0422850,1
802,135,C0422852,1
803,135,C0422853,1
804,135,C0422854,1
805,135,C0422855,1
806,135,C0424295,1
807,135,C0494475,1
808,135,C0525045,1
809,135,C0541798,1
810,135,C0751110,1
811,135,C0751123,1
812,135,C0751217,1
813,135,C0751249,1
814,135,C0751251,1
815,135,C0751252,1
816,135,C0751494,1
817,135,C0751495,1
818,135,C0751496,1
819,135,C0751564,1
820,135,C0917801,1
821,135,C1279420,1
822,135,C3495874,1
823,135,C4048158,1
824,135,C4316903,1
825,135,C4317109,1
826,135,C4317123,1
827,135,C4505436,1
828,136,C0034189,1
829,136,C0243026,1
830,136,C1719672,1
831,140,C0022116,1
832,140,C0023893,1
833,140,C0027051,1
834,142,C0002170,1
835,142,C0004096,1
836,142,C0006142,1
837,142,C0007786,1
838,142,C0009402,1
839,142,C0011603,1
840,142,C0014518,1
841,142,C0015697,1
842,142,C0020796,1
843,142,C0021368,1
844,142,C0022658,1
845,142,C0026764,1
846,142,C0032285,1
847,142,C0032300,1
848,142,C0033141,1
849,142,C0033578,1
850,142,C0034069,1
851,142,C0036529,1
852,142,C0038325,1
853,142,C0042842,1
854,142,C0085742,1
855,142,C0085786,1
856,142,C0162311,1
857,142,C0242422,1
858,142,C0242423,1
859,142,C0263477,1
860,142,C0264956,1
861,142,C0270611,1
862,142,C0345967,1
863,142,C0376358,1
864,142,C0678222,1
865,142,C0752098,1
866,142,C0752100,1
867,142,C0752104,1
868,142,C0752105,1
869,142,C0887898,1
870,142,C0917798,1
871,142,C0917816,1
872,142,C1257931,1
873,142,C1274933,1
874,142,C1458155,1
875,142,C1563937,1
876,142,C1868675,1
877,142,C2931673,1
878,142,C2936351,1
879,142,C3714636,1
880,142,C3714756,1
881,142,C4302111,1
882,143,C0007102,1
883,143,C0009375,1
884,147,C0018800,1
885,147,C0020649,1
886,147,C0022658,1
887,147,C0023893,1
888,147,C0149504,1
889,147,C0234533,1
890,147,C0234535,1
891,147,C0270844,1
892,147,C0422850,1
893,147,C0422852,1
894,147,C0422853,1
895,147,C0422854,1
896,147,C0422855,1
897,147,C0525045,1
898,147,C0751056,1
899,147,C0751110,1
900,147,C0751123,1
901,147,C0751495,1
902,147,C0751496,1
903,147,C1383860,1
904,147,C3495874,1
905,147,C4316903,1
906,147,C4317109,1
907,147,C4505436,1
908,148,C0002152,1
909,148,C0005586,1
910,148,C0006870,1
911,148,C0009171,1
912,148,C0023890,1
913,148,C0036341,1
914,148,C0038433,1
915,148,C0041696,1
916,148,C0239946,1
917,148,C0600427,1
918,148,C0600519,1
919,148,C1269683,1
920,148,C3496069,1
921,150,C0001973,1
922,150,C0011570,1
923,150,C0011581,1
924,150,C0014544,1
925,150,C0018799,1
926,150,C0020649,1
927,150,C0030319,1
928,150,C0086237,1
929,150,C0086769,1
930,150,C0236018,1
931,150,C0525045,1
932,150,C0751111,1
933,150,C1383860,1
934,150,C1623038,1
935,151,C0020796,1
936,151,C0024115,1
937,151,C0025363,1
938,151,C1842852,1
939,151,C3714756,1
940,152,C0005586,1
941,152,C0016059,1
942,152,C0018801,1
943,152,C0235527,1
944,152,C0525045,1
945,152,C1383860,1
946,152,C1623038,1
947,152,C1959583,1
948,153,C0011849,1
949,153,C0018801,1
950,153,C0020452,1
951,153,C0020538,1
952,153,C0024623,1
953,153,C0027055,1
954,153,C0028754,1
955,153,C0042484,1
956,153,C0151744,1
957,153,C0178824,1
958,153,C0333233,1
959,153,C1449563,1
960,153,C1959583,1
961,153,C1961112,1
962,154,C0001849,1
963,154,C0004096,1
964,154,C0004352,1
965,154,C0007193,1
966,154,C0019693,1
967,154,C0020473,1
968,154,C0020621,1
969,154,C0027765,1
970,154,C0033578,1
971,154,C0040822,1
972,154,C0040827,1
973,154,C0206019,1
974,154,C0234371,1
975,154,C0234372,1
976,154,C0234373,1
977,154,C0234375,1
978,154,C0234376,1
979,154,C0234379,1
980,154,C0234381,1
981,154,C0235078,1
982,154,C0235082,1
983,154,C0235083,1
984,154,C0242698,1
985,154,C0243010,1
986,154,C0751564,1
987,154,C0920563,1
988,154,C1527384,1
989,154,C1623038,1
990,154,C1706412,1
991,154,C1708349,1
992,154,C4505456,1
993,155,C0002152,1
994,155,C0018802,1
995,155,C0020473,1
996,155,C0028754,1
997,155,C0038433,1
998,155,C0149721,1
999,155,C0235527,1
1000,155,C1706412,1
1001,155,C1961112,1
1002,156,C0000768,1
1003,156,C0003873,1
1004,156,C0007222,1
1005,156,C0011581,1
1006,156,C0012684,1
1007,156,C0018800,1
1008,156,C0018802,1
1009,156,C0020538,1
1010,156,C0023212,1
1011,156,C0033141,1
1012,156,C0162820,1
1013,156,C0235527,1
1014,156,C0752351,1
1015,156,C0878544,1
1016,156,C1319315,1
1017,156,C1959583,1
1018,157,C0005586,1
1019,157,C0005587,1
1020,157,C0024713,1
1021,157,C0036341,1
1022,157,C0600427,1
1023,158,C0003886,1
1024,158,C0004352,1
1025,158,C0268126,1
1026,158,C0543888,1
1027,158,C3714756,1
1028,159,C0036341,1
1029,165,C0013720,1
1030,166,C0151744,1
1031,173,C0022660,1
1032,173,C0023893,1
1033,173,C0041755,1
1034,173,C1565662,1
1035,174,C0006142,1
1036,174,C0019207,1
1037,174,C0019208,1
1038,174,C0023893,1
1039,174,C0023895,1
1040,174,C0024623,1
1041,174,C0038356,1
1042,174,C0086404,1
1043,174,C1257931,1
1044,174,C1458155,1
1045,174,C1708349,1
1046,174,C1863080,1
1047,174,C1863081,1
1048,174,C3714756,1
1049,175,C0036341,1
1050,175,C0220994,1
1051,175,C0268225,1
1052,175,C2931840,1
1053,175,C3714756,1
1054,176,C0029434,1
1055,176,C0032273,1
1056,176,C1842149,1
1057,176,C3665488,1
1058,177,C0003873,1
1059,177,C0004153,1
1060,177,C0011875,1
1061,177,C0020429,1
1062,177,C0020456,1
1063,177,C0020564,1
1064,177,C0021368,1
1065,177,C0025945,1
1066,177,C0027796,1
1067,177,C0029408,1
1068,177,C0036341,1
1069,177,C0042656,1
1070,177,C0086743,1
1071,177,C0234249,1
1072,177,C0423712,1
1073,177,C0458247,1
1074,177,C0751212,1
1075,177,C0751372,1
1076,177,C0752347,1
1077,177,C1563937,1
1078,177,C1855520,1
1079,177,C2936719,1
1080,178,C0003886,1
1081,178,C0007194,1
1082,178,C0017922,1
1083,178,C0023893,1
1084,178,C0220994,1
1085,178,C0271713,1
1086,178,C1968742,1
1087,178,C2936915,1
1088,182,C0006142,1
1089,182,C0007820,1
1090,182,C0008370,1
1091,182,C0010038,1
1092,182,C0011052,1
1093,182,C0011053,1
1094,182,C0017636,1
1095,182,C0018798,1
1096,182,C0024121,1
1097,182,C0036095,1
1098,182,C0039685,1
1099,182,C0085280,1
1100,182,C0086395,1
1101,182,C0162872,1
1102,182,C0220636,1
1103,182,C0242379,1
1104,182,C0282631,1
1105,182,C0334588,1
1106,182,C0678222,1
1107,182,C0751068,1
1108,182,C0887833,1
1109,182,C1257931,1
1110,182,C1458155,1
1111,182,C1621958,1
1112,182,C1857761,1
1113,182,C1956125,1
1114,182,C2930797,1
1115,182,C3665473,1
1116,182,C3714756,1
1117,183,C0002063,1
1118,183,C0002949,1
1119,183,C0003460,1
1120,183,C0003486,1
1121,183,C0003811,1
1122,183,C0005586,1
1123,183,C0007273,1
1124,183,C0007370,1
1125,183,C0008370,1
1126,183,C0009241,1
1127,183,C0011853,1
1128,183,C0011881,1
1129,183,C0016059,1
1130,183,C0017658,1
1131,183,C0017661,1
1132,183,C0017667,1
1133,183,C0018799,1
1134,183,C0018800,1
1135,183,C0018802,1
1136,183,C0019284,1
1137,183,C0020429,1
1138,183,C0020452,1
1139,183,C0020538,1
1140,183,C0020540,1
1141,183,C0020544,1
1142,183,C0020564,1
1143,183,C0020621,1
1144,183,C0020649,1
1145,183,C0021368,1
1146,183,C0022333,1
1147,183,C0022658,1
1148,183,C0023212,1
1149,183,C0023890,1
1150,183,C0023893,1
1151,183,C0027051,1
1152,183,C0027055,1
1153,183,C0027540,1
1154,183,C0027720,1
1155,183,C0030922,1
1156,183,C0032285,1
1157,183,C0032300,1
1158,183,C0032914,1
1159,183,C0033687,1
1160,183,C0035126,1
1161,183,C0035344,1
1162,183,C0036529,1
1163,183,C0036572,1
1164,183,C0038433,1
1165,183,C0040053,1
1166,183,C0041956,1
1167,183,C0086432,1
1168,183,C0087086,1
1169,183,C0149721,1
1170,183,C0149958,1
1171,183,C0178824,1
1172,183,C0233612,1
1173,183,C0234533,1
1174,183,C0234535,1
1175,183,C0235527,1
1176,183,C0239946,1
1177,183,C0242698,1
1178,183,C0243050,1
1179,183,C0266313,1
1180,183,C0270824,1
1181,183,C0270844,1
1182,183,C0271650,1
1183,183,C0333233,1
1184,183,C0340643,1
1185,183,C0422852,1
1186,183,C0422853,1
1187,183,C0422854,1
1188,183,C0422855,1
1189,183,C0428977,1
1190,183,C0458247,1
1191,183,C0494475,1
1192,183,C0553980,1
1193,183,C0577631,1
1194,183,C0600178,1
1195,183,C0750986,1
1196,183,C0750987,1
1197,183,C0751056,1
1198,183,C0751123,1
1199,183,C0751211,1
1200,183,C0751214,1
1201,183,C0751494,1
1202,183,C0751495,1
1203,183,C0887898,1
1204,183,C1383860,1
1205,183,C1563937,1
1206,183,C1565489,1
1207,183,C1623038,1
1208,183,C1961112,1
1209,183,C2678367,1
1210,183,C2936380,1
1211,183,C2936381,1
1212,183,C2936719,1
1213,183,C3495874,1
1214,183,C3714636,1
1215,183,C3714756,1
1216,183,C3850148,1
1217,183,C4048158,1
1218,183,C4277533,1
1219,183,C4317123,1
1220,183,C4505436,1
1221,185,C0000786,1
1222,185,C0000822,1
1223,185,C0013274,1
1224,185,C0018801,1
1225,185,C0018802,1
1226,185,C0020538,1
1227,185,C0027627,1
1228,185,C0032019,1
1229,185,C0033687,1
1230,185,C0162871,1
1231,185,C0887833,1
1232,185,C1961112,1
1233,185,C1968949,1
1234,186,C0010093,1
1235,186,C0020538,1
1236,186,C0024668,1
1237,186,C0149721,1
1238,186,C0178324,1
1239,186,C0206692,1
1240,186,C1136249,1
1241,186,C3714756,1
1242,189,C0268164,1
1243,189,C0282528,1
1244,189,C3714756,1
1245,190,C0018054,1
1246,190,C0020619,1
