,Drug1_ID,Drug2_ID,label
78,DB00767,DB09068,1
79,DB00628,DB00653,1
80,DB04905,DB08931,1
81,DB04938,DB09063,1
82,DB00451,DB09407,1
83,DB00864,DB00991,1
84,DB00960,DB01119,1
85,DB00737,DB06204,1
86,DB00195,DB00237,1
87,DB00798,DB01163,1
88,DB00401,DB00648,1
89,DB01323,DB06789,1
90,DB00273,DB06282,1
91,DB00802,DB01021,1
92,DB00284,DB01208,1
93,DB00673,DB08912,1
94,DB01038,DB01577,1
95,DB00310,DB00391,1
96,DB01023,DB01235,1
97,DB00898,DB01100,1
98,DB00334,DB01553,1
99,DB00408,DB00952,1
100,DB00054,DB01395,1
101,DB00232,DB00237,1
102,DB00252,DB00903,1
103,DB00657,DB01145,1
104,DB00031,DB06779,1
105,DB00188,DB09118,1
106,DB00834,DB01115,1
107,DB00959,DB09220,1
108,DB00752,DB01276,1
109,DB01418,DB08816,1
110,DB00208,DB06271,1
111,DB00687,DB06335,1
112,DB00196,DB00338,1
113,DB00619,DB04905,1
114,DB00029,DB06605,1
115,DB04946,DB09072,1
116,DB01174,DB08864,1
117,DB00715,DB00754,1
118,DB06287,DB09054,1
119,DB00880,DB01016,1
120,DB00688,DB08795,1
121,DB00479,DB00535,1
122,DB00422,DB00502,1
123,DB00752,DB00937,1
124,DB06772,DB09063,1
125,DB00682,DB06695,1
126,DB00196,DB00758,1
127,DB00343,DB00794,1
128,DB00390,DB00500,1
129,DB00864,DB08916,1
130,DB00450,DB09271,1
131,DB00409,DB06684,1
132,DB00327,DB01247,1
133,DB00706,DB01012,1
134,DB06153,DB08897,1
135,DB00108,DB04572,1
136,DB00069,DB00495,1
137,DB00384,DB09242,1
138,DB00408,DB01403,1
139,DB00280,DB06717,1
140,DB01167,DB06218,1
141,DB00374,DB00700,1
142,DB00136,DB06290,1
143,DB00715,DB00950,1
144,DB00726,DB01560,1
145,DB00078,DB00605,1
146,DB01576,DB01618,1
147,DB00069,DB04817,1
148,DB00875,DB09068,1
149,DB00540,DB06144,1
150,DB00452,DB01150,1
151,DB01201,DB08882,1
152,DB00384,DB00652,1
153,DB00182,DB00321,1
154,DB00705,DB09068,1
155,DB00420,DB01037,1
156,DB00790,DB00814,1
157,DB01158,DB09063,1
158,DB00311,DB00497,1
159,DB00220,DB01320,1
160,DB00679,DB01075,1
161,DB01229,DB08895,1
162,DB01600,DB01609,1
163,DB01251,DB09564,1
164,DB00714,DB00834,1
165,DB00363,DB01238,1
166,DB00472,DB00765,1
167,DB01556,DB09080,1
168,DB00682,DB04855,1
169,DB01120,DB01601,1
170,DB01211,DB06287,1
171,DB00820,DB00932,1
172,DB00559,DB00608,1
173,DB01167,DB01224,1
174,DB00181,DB09118,1
175,DB01041,DB06282,1
176,DB00177,DB00876,1
177,DB00675,DB01156,1
178,DB00661,DB01319,1
179,DB00924,DB05812,1
180,DB00215,DB01184,1
181,DB08933,DB09039,1
182,DB00220,DB06218,1
183,DB09272,DB09300,1
184,DB00289,DB00932,1
185,DB00573,DB00974,1
186,DB00457,DB00668,1
187,DB06273,DB06616,1
188,DB00490,DB01045,1
189,DB00524,DB00776,1
190,DB00736,DB04868,1
191,DB00201,DB01398,1
192,DB00176,DB09071,1
193,DB00909,DB02703,1
194,DB00997,DB09118,1
195,DB00201,DB06704,1
196,DB00454,DB01624,1
197,DB00258,DB00393,1
198,DB00480,DB09033,1
199,DB00653,DB00842,1
200,DB00472,DB09042,1
201,DB00035,DB00741,1
202,DB00311,DB00611,1
203,DB00540,DB00653,1
204,DB00872,DB01072,1
205,DB00648,DB01023,1
206,DB00683,DB01026,1
207,DB01609,DB04938,1
208,DB00268,DB00690,1
209,DB00046,DB01200,1
210,DB01254,DB01390,1
211,DB00499,DB09277,1
212,DB00277,DB01178,1
213,DB00252,DB09071,1
214,DB00390,DB06715,1
215,DB00623,DB00989,1
216,DB01175,DB06271,1
217,DB01320,DB04825,1
218,DB00541,DB09118,1
219,DB06273,DB08910,1
220,DB00285,DB04842,1
221,DB00540,DB06704,1
222,DB00494,DB00715,1
223,DB00946,DB06441,1
224,DB06603,DB09036,1
225,DB01126,DB01264,1
226,DB00633,DB01353,1
227,DB00312,DB01214,1
228,DB01120,DB01169,1
229,DB00046,DB09128,1
230,DB00091,DB06589,1
231,DB06203,DB06719,1
232,DB00215,DB00871,1
233,DB00015,DB08794,1
234,DB00635,DB00956,1
235,DB00498,DB09539,1
236,DB00398,DB09065,1
237,DB00867,DB00945,1
238,DB00796,DB00806,1
239,DB00072,DB00515,1
240,DB00401,DB00692,1
241,DB00528,DB01377,1
242,DB00653,DB01068,1
243,DB00370,DB00484,1
244,DB00675,DB04938,1
245,DB00916,DB01418,1
246,DB00181,DB00611,1
247,DB00273,DB00425,1
248,DB00328,DB00452,1
249,DB00408,DB00865,1
250,DB00794,DB01203,1
251,DB00477,DB01037,1
252,DB00224,DB00897,1
253,DB00549,DB09063,1
254,DB01104,DB04272,1
255,DB00945,DB09564,1
256,DB00401,DB08873,1
257,DB00707,DB05239,1
258,DB00497,DB09042,1
259,DB00215,DB00358,1
260,DB00661,DB04905,1
261,DB00186,DB00268,1
262,DB00503,DB08914,1
263,DB00363,DB00656,1
264,DB00231,DB08883,1
265,DB04897,DB09063,1
266,DB00541,DB01234,1
267,DB01132,DB01398,1
268,DB00687,DB01208,1
269,DB00610,DB00983,1
270,DB00014,DB00204,1
271,DB00041,DB06781,1
272,DB06684,DB09065,1
273,DB00661,DB00697,1
274,DB00502,DB09073,1
275,DB00794,DB01197,1
276,DB01167,DB08864,1
277,DB00363,DB00414,1
278,DB00684,DB00887,1
279,DB00307,DB06335,1
280,DB00559,DB01241,1
281,DB00752,DB06698,1
282,DB00191,DB00295,1
283,DB00794,DB06212,1
284,DB00752,DB00831,1
285,DB00598,DB06707,1
286,DB00714,DB00904,1
287,DB00312,DB00742,1
288,DB00761,DB00950,1
289,DB00974,DB06209,1
290,DB00618,DB09267,1
291,DB04868,DB09073,1
292,DB00780,DB01247,1
293,DB01171,DB04884,1
294,DB00916,DB04339,1
295,DB00598,DB00794,1
296,DB01201,DB04845,1
297,DB04845,DB09063,1
298,DB00007,DB01124,1
299,DB00794,DB08901,1
300,DB00029,DB09068,1
301,DB00051,DB00337,1
302,DB00320,DB00409,1
303,DB00604,DB09054,1
304,DB00366,DB00761,1
305,DB01167,DB08901,1
306,DB06288,DB09042,1
307,DB01095,DB01118,1
308,DB00794,DB00903,1
309,DB01223,DB09273,1
310,DB00450,DB09128,1
311,DB06207,DB06273,1
312,DB00332,DB00782,1
313,DB00425,DB01100,1
314,DB00300,DB00784,1
315,DB06706,DB09042,1
316,DB00862,DB00883,1
317,DB01178,DB09097,1
318,DB00246,DB00834,1
319,DB00313,DB00358,1
320,DB00732,DB00908,1
321,DB00794,DB06697,1
322,DB00648,DB04574,1
323,DB01120,DB09046,1
324,DB00281,DB01210,1
325,DB00215,DB00686,1
326,DB01600,DB08794,1
327,DB01253,DB09118,1
328,DB00264,DB00622,1
329,DB00337,DB06287,1
330,DB00440,DB00542,1
331,DB00761,DB01403,1
332,DB00295,DB00366,1
333,DB00220,DB09547,1
334,DB00625,DB06414,1
335,DB00820,DB01197,1
336,DB01001,DB01365,1
337,DB00104,DB01018,1
338,DB00188,DB01087,1
339,DB01612,DB09112,1
340,DB00492,DB01390,1
341,DB00404,DB01223,1
342,DB08873,DB09073,1
343,DB00404,DB00677,1
344,DB01211,DB08870,1
345,DB01232,DB01268,1
346,DB09053,DB09118,1
347,DB00195,DB09220,1
348,DB00331,DB00780,1
349,DB04946,DB09117,1
350,DB00268,DB00537,1
351,DB00831,DB01560,1
352,DB00906,DB08912,1
353,DB00909,DB09036,1
354,DB00178,DB00862,1
355,DB00615,DB09063,1
356,DB01264,DB06772,1
357,DB00475,DB09272,1
358,DB00806,DB00999,1
359,DB01076,DB01609,1
360,DB00334,DB00486,1
361,DB00318,DB01012,1
362,DB06717,DB09049,1
363,DB00393,DB01319,1
364,DB00266,DB01142,1
365,DB00749,DB01609,1
366,DB00675,DB00679,1
367,DB00484,DB06204,1
368,DB00898,DB00915,1
369,DB00586,DB00798,1
370,DB00872,DB01100,1
371,DB01323,DB04855,1
372,DB00224,DB01215,1
373,DB00945,DB01175,1
374,DB00662,DB08897,1
375,DB00304,DB06271,1
376,DB06210,DB11110,1
377,DB00512,DB08976,1
378,DB00569,DB09075,1
379,DB00611,DB09117,1
380,DB00741,DB00930,1
381,DB00803,DB00994,1
382,DB00790,DB00945,1
383,DB00328,DB01208,1
384,DB00083,DB00623,1
385,DB01095,DB11354,1
386,DB00382,DB00748,1
387,DB00674,DB01063,1
388,DB00334,DB01367,1
389,DB00956,DB09119,1
390,DB00196,DB06702,1
391,DB00041,DB00177,1
392,DB00343,DB04908,1
393,DB00358,DB00648,1
394,DB00682,DB00713,1
395,DB00472,DB00477,1
396,DB00502,DB01009,1
397,DB00919,DB00991,1
398,DB00436,DB01232,1
399,DB00325,DB00806,1
400,DB00186,DB00972,1
401,DB01203,DB01235,1
402,DB00328,DB00700,1
403,DB06335,DB09564,1
404,DB00758,DB01054,1
405,DB00684,DB00766,1
406,DB00091,DB01353,1
407,DB00422,DB00682,1
408,DB00686,DB00758,1
409,DB01111,DB01172,1
410,DB00816,DB06704,1
411,DB00976,DB09049,1
412,DB00277,DB00983,1
413,DB00678,DB01356,1
414,DB00379,DB00831,1
415,DB01156,DB01242,1
416,DB01211,DB08873,1
417,DB00484,DB00754,1
418,DB00294,DB09280,1
419,DB00204,DB00215,1
420,DB02703,DB06626,1
421,DB00872,DB06684,1
422,DB01238,DB08816,1
423,DB00436,DB09214,1
424,DB00705,DB06414,1
425,DB00081,DB00861,1
426,DB00268,DB01621,1
427,DB00682,DB02546,1
428,DB00980,DB01045,1
429,DB00884,DB03615,1
430,DB01365,DB11124,1
431,DB00346,DB00519,1
432,DB00343,DB09242,1
433,DB00323,DB01173,1
434,DB00187,DB00474,1
435,DB00608,DB06603,1
436,DB00559,DB00628,1
437,DB00073,DB01656,1
438,DB00042,DB00835,1
439,DB00543,DB06704,1
440,DB00549,DB00682,1
441,DB01232,DB06605,1
442,DB06287,DB09118,1
443,DB00872,DB00909,1
444,DB00841,DB01223,1
445,DB00387,DB09271,1
446,DB00196,DB05521,1
447,DB00370,DB00575,1
448,DB00690,DB01232,1
449,DB00412,DB01609,1
450,DB00672,DB01264,1
451,DB00862,DB01359,1
452,DB00450,DB00737,1
453,DB00391,DB04946,1
454,DB00343,DB01392,1
455,DB00054,DB01296,1
456,DB00327,DB06201,1
457,DB01142,DB06201,1
458,DB00651,DB01558,1
459,DB00623,DB00715,1
460,DB00381,DB00661,1
461,DB00112,DB00363,1
462,DB00949,DB09054,1
463,DB09053,DB11095,1
464,DB00252,DB01072,1
465,DB00622,DB09407,1
466,DB01193,DB01235,1
467,DB00063,DB11133,1
468,DB00893,DB01165,1
469,DB01220,DB05812,1
470,DB00082,DB00813,1
471,DB00497,DB00611,1
472,DB05239,DB06273,1
473,DB01073,DB01656,1
474,DB00539,DB00582,1
475,DB04272,DB09079,1
476,DB00374,DB09477,1
477,DB00333,DB00673,1
478,DB00307,DB08815,1
479,DB00715,DB01623,1
480,DB00425,DB01192,1
481,DB00264,DB08896,1
482,DB00215,DB00933,1
483,DB00619,DB01167,1
484,DB00707,DB00755,1
485,DB01219,DB01254,1
486,DB00220,DB00865,1
487,DB00220,DB09071,1
488,DB00619,DB01201,1
489,DB00374,DB06779,1
490,DB00086,DB00472,1
491,DB00282,DB00814,1
492,DB00374,DB00571,1
493,DB00559,DB08895,1
494,DB01017,DB01072,1
495,DB00252,DB01591,1
496,DB00641,DB06210,1
497,DB00910,DB09065,1
498,DB00413,DB00555,1
499,DB00215,DB00934,1
500,DB00334,DB01120,1
501,DB01059,DB09268,1
502,DB00237,DB00366,1
503,DB00674,DB08895,1
504,DB00082,DB09043,1
505,DB00214,DB01355,1
506,DB00193,DB00813,1
507,DB00708,DB01158,1
508,DB00604,DB00677,1
509,DB00418,DB00726,1
510,DB01035,DB01118,1
511,DB00433,DB01069,1
512,DB00932,DB01244,1
513,DB00187,DB00633,1
514,DB00834,DB08895,1
515,DB00078,DB06779,1
516,DB00289,DB01579,1
517,DB00625,DB00682,1
518,DB00919,DB01133,1
519,DB01320,DB08815,1
520,DB00273,DB00455,1
521,DB00175,DB01167,1
522,DB00185,DB00382,1
523,DB00186,DB06283,1
524,DB00042,DB00321,1
525,DB00628,DB00898,1
526,DB00860,DB00912,1
527,DB00220,DB00648,1
528,DB00673,DB00813,1
529,DB00206,DB06700,1
530,DB00620,DB08914,1
531,DB00669,DB01100,1
532,DB00752,DB00918,1
533,DB00814,DB09063,1
534,DB01173,DB08872,1
535,DB00564,DB06414,1
536,DB00204,DB00384,1
537,DB00830,DB11124,1
538,DB00903,DB00945,1
539,DB00031,DB00715,1
540,DB01263,DB08864,1
541,DB00382,DB04843,1
542,DB00334,DB01560,1
543,DB00321,DB00938,1
544,DB00081,DB08918,1
545,DB00497,DB00752,1
546,DB00374,DB00945,1
547,DB01365,DB01620,1
548,DB01219,DB01244,1
549,DB00651,DB00983,1
550,DB00327,DB05271,1
551,DB01072,DB09036,1
552,DB00007,DB00738,1
553,DB00619,DB09065,1
554,DB00186,DB00477,1
555,DB00176,DB00404,1
556,DB00201,DB09295,1
557,DB00035,DB00861,1
558,DB00136,DB08912,1
559,DB00723,DB01576,1
560,DB01126,DB08873,1
561,DB00458,DB01063,1
562,DB00108,DB00428,1
563,DB00601,DB00938,1
564,DB00862,DB09063,1
565,DB00728,DB01082,1
566,DB01100,DB01167,1
567,DB00211,DB01223,1
568,DB00582,DB08877,1
569,DB01124,DB06825,1
570,DB00457,DB00474,1
571,DB00013,DB00758,1
572,DB00222,DB01403,1
573,DB00476,DB04899,1
574,DB00222,DB09214,1
575,DB00393,DB00648,1
576,DB00476,DB04920,1
577,DB00273,DB01144,1
578,DB00337,DB09547,1
579,DB00440,DB08912,1
580,DB00370,DB01247,1
581,DB00477,DB01171,1
582,DB00425,DB01589,1
583,DB00780,DB06148,1
584,DB00263,DB01054,1
585,DB00425,DB09118,1
586,DB00374,DB09075,1
587,DB00182,DB01463,1
588,DB00206,DB00972,1
589,DB00310,DB00327,1
590,DB00295,DB00484,1
591,DB00252,DB00413,1
592,DB00983,DB00988,1
593,DB00086,DB11095,1
594,DB00912,DB06788,1
595,DB00321,DB00961,1
596,DB01600,DB04865,1
597,DB04844,DB05271,1
598,DB05521,DB06335,1
599,DB00880,DB00898,1
600,DB00661,DB05812,1
601,DB00246,DB08907,1
602,DB01656,DB08879,1
603,DB00366,DB09118,1
604,DB00356,DB08883,1
605,DB00390,DB06414,1
606,DB00215,DB09053,1
607,DB00790,DB09276,1
608,DB00418,DB00880,1
609,DB00273,DB11315,1
610,DB00745,DB01211,1
611,DB00688,DB01602,1
612,DB00454,DB00752,1
613,DB00794,DB05271,1
614,DB00682,DB00689,1
615,DB04938,DB09054,1
616,DB00601,DB06288,1
617,DB00313,DB00503,1
618,DB00180,DB00880,1
619,DB00933,DB06700,1
620,DB01222,DB01609,1
621,DB00030,DB01238,1
622,DB00007,DB08882,1
623,DB00177,DB00316,1
624,DB00220,DB09049,1
625,DB01212,DB03615,1
626,DB00601,DB01365,1
627,DB00035,DB00682,1
628,DB00762,DB08820,1
629,DB01275,DB09242,1
630,DB00030,DB01590,1
631,DB00414,DB00741,1
632,DB00371,DB00470,1
633,DB00266,DB01399,1
634,DB00072,DB05773,1
635,DB00413,DB04953,1
636,DB01018,DB01254,1
637,DB04844,DB05812,1
638,DB00199,DB09079,1
639,DB00186,DB01403,1
640,DB01143,DB08822,1
641,DB00484,DB00489,1
642,DB06273,DB08865,1
643,DB00758,DB01118,1
644,DB00091,DB00529,1
645,DB01101,DB06688,1
646,DB00474,DB00966,1
647,DB00714,DB01156,1
648,DB00448,DB01133,1
649,DB00552,DB01097,1
650,DB00557,DB00985,1
651,DB00356,DB00450,1
652,DB00181,DB00349,1
653,DB00334,DB01307,1
654,DB00374,DB00489,1
655,DB09071,DB09072,1
656,DB00524,DB00734,1
657,DB00176,DB01398,1
658,DB00945,DB09030,1
659,DB06207,DB09054,1
660,DB01119,DB06335,1
661,DB01221,DB09280,1
662,DB00343,DB00813,1
663,DB00794,DB01214,1
664,DB00331,DB00794,1
665,DB00470,DB00899,1
666,DB00433,DB00599,1
667,DB00678,DB09036,1
668,DB00344,DB00391,1
669,DB00206,DB01220,1
670,DB00159,DB00784,1
671,DB00712,DB08976,1
672,DB00444,DB01097,1
673,DB00452,DB00493,1
674,DB00436,DB00854,1
675,DB00470,DB01319,1
676,DB06724,DB09101,1
677,DB00757,DB00834,1
678,DB00252,DB01171,1
679,DB00381,DB01174,1
680,DB00512,DB00803,1
681,DB00316,DB01407,1
682,DB00333,DB01559,1
683,DB00980,DB09117,1
684,DB00451,DB09210,1
685,DB01076,DB08870,1
686,DB01075,DB08897,1
687,DB00498,DB00554,1
688,DB00206,DB01104,1
689,DB00427,DB00598,1
690,DB00193,DB01264,1
691,DB06273,DB09083,1
692,DB00530,DB08933,1
693,DB00046,DB00887,1
694,DB01088,DB09242,1
695,DB00678,DB01235,1
696,DB00472,DB00974,1
697,DB00313,DB00420,1
698,DB00290,DB09560,1
699,DB01201,DB04841,1
700,DB00294,DB00672,1
701,DB00696,DB06288,1
702,DB00186,DB01202,1
703,DB00444,DB09073,1
704,DB00584,DB01395,1
705,DB00648,DB00990,1
706,DB00682,DB01225,1
707,DB00208,DB01181,1
708,DB00457,DB01074,1
709,DB06283,DB08883,1
710,DB01001,DB06711,1
711,DB00030,DB00396,1
712,DB00108,DB00544,1
713,DB00468,DB00661,1
714,DB00653,DB00710,1
715,DB00864,DB09033,1
716,DB01063,DB01356,1
717,DB01268,DB06688,1
718,DB01353,DB09038,1
719,DB01045,DB08881,1
720,DB01097,DB06589,1
721,DB01054,DB11126,1
722,DB00006,DB09053,1
723,DB00414,DB04839,1
724,DB00344,DB00382,1
725,DB01016,DB01045,1
726,DB00082,DB06335,1
727,DB05812,DB09118,1
728,DB00041,DB00214,1
729,DB00042,DB00387,1
730,DB00559,DB00908,1
731,DB00921,DB01069,1
732,DB00266,DB00446,1
733,DB01242,DB01624,1
734,DB00250,DB06697,1
735,DB00279,DB00321,1
736,DB01224,DB09072,1
737,DB00252,DB01263,1
738,DB00615,DB01115,1
739,DB00273,DB00393,1
740,DB00745,DB00872,1
741,DB00776,DB00999,1
742,DB00035,DB00956,1
743,DB00673,DB00921,1
744,DB00586,DB01225,1
745,DB01132,DB01241,1
746,DB00215,DB00726,1
747,DB00557,DB01621,1
748,DB00204,DB01211,1
749,DB00252,DB00520,1
750,DB00220,DB01234,1
751,DB00206,DB00248,1
752,DB00862,DB06414,1
753,DB00605,DB01093,1
754,DB00232,DB00295,1
755,DB00945,DB01268,1
756,DB00985,DB05271,1
757,DB05773,DB06643,1
758,DB00440,DB01029,1
759,DB00820,DB05521,1
760,DB00641,DB01039,1
761,DB00794,DB09119,1
762,DB00374,DB00975,1
763,DB01136,DB05812,1
764,DB00557,DB01018,1
765,DB00040,DB00283,1
766,DB00238,DB00559,1
767,DB00626,DB00994,1
768,DB01020,DB02703,1
769,DB00678,DB00780,1
770,DB00214,DB00732,1
771,DB00327,DB01173,1
772,DB00186,DB00575,1
773,DB00607,DB00684,1
774,DB00949,DB01254,1
775,DB00736,DB00893,1
776,DB00307,DB00425,1
777,DB00252,DB01579,1
778,DB00315,DB01178,1
779,DB00458,DB00508,1
780,DB00014,DB01189,1
781,DB01015,DB08914,1
782,DB00468,DB08822,1
783,DB00359,DB00721,1
784,DB00191,DB00433,1
785,DB01174,DB08933,1
786,DB00930,DB09545,1
787,DB00381,DB01377,1
788,DB00482,DB01275,1
789,DB00615,DB06817,1
790,DB00266,DB00717,1
791,DB00361,DB08820,1
792,DB06144,DB09097,1
793,DB00500,DB00682,1
794,DB00391,DB00972,1
795,DB01579,DB06144,1
796,DB01142,DB08893,1
797,DB00282,DB00784,1
798,DB00968,DB01168,1
799,DB00458,DB00653,1
800,DB00091,DB00573,1
801,DB00893,DB01390,1
802,DB06290,DB06789,1
803,DB00108,DB00928,1
804,DB00373,DB01355,1
805,DB00337,DB08865,1
806,DB00752,DB05278,1
807,DB00104,DB01624,1
808,DB00569,DB06700,1
809,DB00737,DB01021,1
810,DB00999,DB06203,1
811,DB01173,DB08897,1
812,DB00401,DB01235,1
813,DB00126,DB01255,1
814,DB00182,DB01242,1
815,DB00214,DB00492,1
816,DB00648,DB01167,1
817,DB01219,DB08820,1
818,DB00349,DB00450,1
819,DB01114,DB08893,1
820,DB00991,DB01207,1
821,DB00072,DB00970,1
822,DB00445,DB00531,1
823,DB00231,DB00470,1
824,DB00268,DB01069,1
825,DB00395,DB00715,1
826,DB00595,DB06724,1
827,DB00653,DB01045,1
828,DB00951,DB09256,1
829,DB00472,DB00502,1
830,DB00912,DB01208,1
831,DB00557,DB04841,1
832,DB00615,DB00635,1
833,DB00014,DB01182,1
834,DB00304,DB01251,1
835,DB00752,DB04842,1
836,DB00865,DB00933,1
837,DB00310,DB00820,1
838,DB00976,DB06684,1
839,DB01149,DB09074,1
840,DB00458,DB01012,1
841,DB00542,DB00877,1
842,DB00333,DB01558,1
843,DB00201,DB00465,1
844,DB02703,DB09082,1
845,DB00681,DB01380,1
846,DB00252,DB00951,1
847,DB00059,DB06688,1
848,DB00304,DB00374,1
849,DB01248,DB02703,1
850,DB00163,DB00465,1
851,DB01166,DB06290,1
852,DB00211,DB06714,1
853,DB01200,DB09073,1
854,DB01041,DB01068,1
855,DB00029,DB06441,1
856,DB00310,DB00715,1
857,DB01418,DB09056,1
858,DB00584,DB01021,1
859,DB01175,DB01418,1
860,DB00356,DB09117,1
861,DB00745,DB09053,1
862,DB00201,DB00774,1
863,DB01241,DB04951,1
864,DB00163,DB06700,1
865,DB00820,DB01174,1
866,DB00450,DB04908,1
867,DB00501,DB00706,1
868,DB06207,DB09118,1
869,DB00213,DB00220,1
870,DB00244,DB01390,1
871,DB01195,DB09294,1
872,DB00031,DB01050,1
873,DB01038,DB01175,1
874,DB06415,DB09063,1
875,DB00040,DB00334,1
876,DB06700,DB09241,1
877,DB01174,DB04951,1
878,DB00186,DB00427,1
879,DB00673,DB00687,1
880,DB00470,DB04953,1
881,DB00661,DB09039,1
882,DB03619,DB04896,1
883,DB00835,DB01577,1
884,DB00182,DB01223,1
885,DB00227,DB08816,1
886,DB00391,DB09128,1
887,DB00468,DB00881,1
888,DB00627,DB01098,1
889,DB00328,DB01207,1
890,DB00673,DB06287,1
891,DB05521,DB09034,1
892,DB00401,DB06414,1
893,DB00327,DB01560,1
894,DB00909,DB01173,1
895,DB00748,DB08893,1
896,DB00333,DB00872,1
897,DB00121,DB00266,1
898,DB00318,DB06791,1
899,DB00732,DB03615,1
900,DB00912,DB01319,1
901,DB01579,DB01618,1
902,DB00220,DB00615,1
903,DB01023,DB08935,1
904,DB00700,DB01149,1
905,DB00694,DB08895,1
906,DB01118,DB09274,1
907,DB05676,DB08912,1
908,DB00503,DB00603,1
909,DB00503,DB09075,1
910,DB00683,DB01403,1
911,DB00387,DB00924,1
912,DB01032,DB01414,1
913,DB00343,DB01323,1
914,DB00180,DB00619,1
915,DB00508,DB00696,1
916,DB00603,DB01120,1
917,DB00691,DB00806,1
918,DB00072,DB04868,1
919,DB00749,DB09026,1
920,DB00387,DB00497,1
921,DB00674,DB00732,1
922,DB00193,DB00594,1
923,DB00425,DB06216,1
924,DB00472,DB01178,1
925,DB00378,DB06754,1
926,DB00457,DB00996,1
927,DB01062,DB08893,1
928,DB01097,DB06372,1
929,DB05812,DB09036,1
930,DB06212,DB08820,1
931,DB00285,DB09036,1
932,DB00897,DB01323,1
933,DB01167,DB09053,1
934,DB08895,DB09547,1
935,DB01207,DB06692,1
936,DB00206,DB01233,1
937,DB00009,DB00573,1
938,DB00211,DB00598,1
939,DB00404,DB00932,1
940,DB00951,DB06723,1
941,DB00014,DB01356,1
942,DB00007,DB00344,1
943,DB00582,DB09065,1
944,DB00375,DB00571,1
945,DB00559,DB00997,1
946,DB00622,DB09036,1
947,DB00338,DB01320,1
948,DB01267,DB01356,1
949,DB00159,DB00977,1
950,DB00413,DB09118,1
951,DB00575,DB00734,1
952,DB01238,DB01309,1
953,DB00490,DB09034,1
954,DB00946,DB01109,1
955,DB00976,DB06176,1
956,DB01001,DB01556,1
957,DB00974,DB01307,1
958,DB00794,DB09074,1
959,DB00295,DB01151,1
960,DB01207,DB08813,1
961,DB00285,DB01463,1
962,DB01106,DB06148,1
963,DB00187,DB00794,1
964,DB00031,DB00054,1
965,DB00031,DB06209,1
966,DB00472,DB00679,1
967,DB00484,DB01224,1
968,DB00794,DB04855,1
969,DB00373,DB00752,1
970,DB09079,DB11095,1
971,DB00163,DB06684,1
972,DB00780,DB00925,1
973,DB00007,DB01200,1
974,DB00603,DB06203,1
975,DB00196,DB01184,1
976,DB00350,DB01072,1
977,DB00476,DB01063,1
978,DB00540,DB00816,1
979,DB00371,DB00486,1
980,DB00687,DB01264,1
981,DB00081,DB06779,1
982,DB00181,DB00497,1
983,DB00831,DB00865,1
984,DB00752,DB01288,1
985,DB00949,DB06335,1
986,DB09030,DB09065,1
987,DB00688,DB01053,1
988,DB00425,DB00962,1
989,DB00301,DB00563,1
990,DB00734,DB01214,1
991,DB00176,DB01609,1
992,DB00328,DB00684,1
993,DB00375,DB00390,1
994,DB01083,DB09118,1
995,DB01600,DB03615,1
996,DB00726,DB00933,1
