,Protein1_ID,Protein2_ID,label
166,250,81850,1
167,250,81851,1
168,250,353134,1
169,250,353140,1
170,250,353143,1
171,250,386682,1
172,250,388677,1
173,262,262,1
174,270,271,1
175,273,5530,1
176,273,339231,1
177,275,55697,1
178,279,5626,1
179,288,4665,1
180,311,8880,1
181,311,55165,1
182,321,10868,1
183,326,375791,1
184,329,640,1
185,329,660,1
186,329,842,1
187,329,862,1
188,329,9747,1
189,329,51027,1
190,329,56915,1
191,329,79571,1
192,329,654483,1
193,331,1163,1
194,331,5859,1
195,331,5985,1
196,331,10464,1
197,331,10465,1
198,331,51027,1
199,331,64927,1
200,331,152926,1
201,335,116173,1
202,336,117144,1
203,337,57085,1
204,337,116173,1
205,347,9218,1
206,347,56947,1
207,353,54902,1
208,356,8440,1
209,356,10484,1
210,356,23371,1
211,356,66037,1
212,356,339834,1
213,356,375791,1
214,358,373,1
215,358,2735,1
216,358,2801,1
217,358,5966,1
218,358,8688,1
219,358,22806,1
220,358,23371,1
221,358,23619,1
222,358,57409,1
223,358,81786,1
224,358,83755,1
225,358,83897,1
226,358,90933,1
227,358,154796,1
228,358,285622,1
229,358,375791,1
230,373,1039,1
231,373,1466,1
232,373,2669,1
233,373,7128,1
234,373,8270,1
235,373,8559,1
236,373,8629,1
237,373,8736,1
238,373,9099,1
239,373,9119,1
240,373,9883,1
241,373,23163,1
242,373,27132,1
243,373,29979,1
244,373,55093,1
245,373,55633,1
246,373,56006,1
247,373,80125,1
248,373,83541,1
249,373,83640,1
250,373,84914,1
251,373,84919,1
252,373,140885,1
253,373,146705,1
254,373,147687,1
255,373,152206,1
256,374,386681,1
257,377,84708,1
258,381,91703,1
259,387,6938,1
260,387,140876,1
261,389,140876,1
262,392,6455,1
263,398,10460,1
264,398,645455,1
265,402,5147,1
266,403,5147,1
267,408,23099,1
268,408,27232,1
269,409,5601,1
270,410,9319,1
271,432,3488,1
272,435,435,1
273,435,10612,1
274,435,55093,1
275,435,79892,1
276,439,444,1
277,439,10857,1
278,439,51608,1
279,440,140691,1
280,443,91703,1
281,444,30818,1
282,444,30820,1
283,444,123264,1
284,463,2801,1
285,463,5451,1
286,463,5987,1
287,463,6867,1
288,463,11281,1
289,463,23281,1
290,463,23384,1
291,463,57159,1
292,463,80258,1
293,463,80321,1
294,463,83878,1
295,463,84823,1
296,463,159989,1
297,468,2800,1
298,468,2874,1
299,468,8945,1
300,468,10403,1
301,468,29903,1
302,468,51134,1
303,468,89958,1
304,468,390535,1
305,480,246100,1
306,509,4223,1
307,513,4188,1
308,513,375791,1
309,513,388677,1
310,527,85027,1
311,527,199675,1
312,527,388512,1
313,539,2801,1
314,539,80321,1
315,574,4223,1
316,578,598,1
317,578,4170,1
318,579,11281,1
319,580,2801,1
320,580,9135,1
321,580,11077,1
322,580,23281,1
323,580,23641,1
324,580,57511,1
325,580,64753,1
326,581,11077,1
327,596,638,1
328,597,638,1
329,599,638,1
330,599,89885,1
331,599,90427,1
332,599,147872,1
333,604,5966,1
334,604,59349,1
335,604,79983,1
336,604,140258,1
337,605,10513,1
338,631,8419,1
339,631,23636,1
340,631,83878,1
341,631,342574,1
342,640,5295,1
343,640,6774,1
344,640,8087,1
345,640,8503,1
346,640,9021,1
347,640,11043,1
348,640,11077,1
349,640,22806,1
350,640,80125,1
351,640,130540,1
352,642,642,1
353,642,23534,1
354,642,25796,1
355,642,91107,1
356,655,5987,1
357,655,202559,1
358,655,375791,1
359,655,386681,1
360,660,6774,1
361,663,4645,1
362,663,10613,1
363,663,89885,1
364,664,664,1
365,664,665,1
366,664,3895,1
367,664,7851,1
368,664,56475,1
369,664,64102,1
370,664,64581,1
371,664,219738,1
372,664,388633,1
373,665,23710,1
374,665,56935,1
375,665,64581,1
376,689,5626,1
377,705,3104,1
378,705,4223,1
379,705,4591,1
380,705,5706,1
381,705,5987,1
382,705,6293,1
383,705,7186,1
384,705,8022,1
385,705,8161,1
386,705,8553,1
387,705,9463,1
388,705,9830,1
389,705,10318,1
390,705,10320,1
391,705,10687,1
392,705,10810,1
393,705,11043,1
394,705,11178,1
395,705,22806,1
396,705,23608,1
397,705,23641,1
398,705,29127,1
399,705,51421,1
400,705,55145,1
401,705,57594,1
402,705,64753,1
403,705,79618,1
404,705,79720,1
405,705,84056,1
406,705,84946,1
407,705,90933,1
408,705,114932,1
409,705,125115,1
410,705,254958,1
411,705,386682,1
412,705,653121,1
413,713,29978,1
414,717,254827,1
415,718,3881,1
416,727,11281,1
417,744,9319,1
418,744,29911,1
419,744,55697,1
420,750,4223,1
421,750,9817,1
422,750,25894,1
423,750,375791,1
424,755,51324,1
425,755,64395,1
426,758,54764,1
427,767,9500,1
428,767,84823,1
429,779,4223,1
430,779,5966,1
431,779,375791,1
432,780,29978,1
433,783,124790,1
434,784,23281,1
435,785,1488,1
436,785,57511,1
437,785,80258,1
438,785,116412,1
439,785,159163,1
440,786,9218,1
441,801,9657,1
442,805,23125,1
443,805,23216,1
444,805,23288,1
445,805,80726,1
446,805,84223,1
447,805,160140,1
448,808,23216,1
449,808,80726,1
450,815,816,1
451,815,817,1
452,815,818,1
453,815,3927,1
454,815,6606,1
455,815,6660,1
456,815,6821,1
457,815,7407,1
458,815,8372,1
459,815,9119,1
460,815,9747,1
461,815,9802,1
462,815,10865,1
463,815,11030,1
464,815,23118,1
465,815,23543,1
466,815,27033,1
467,815,55093,1
468,815,65003,1
469,815,83741,1
470,815,84528,1
471,815,84970,1
472,815,90121,1
473,815,91875,1
474,815,114823,1
475,815,337879,1
476,815,337967,1
477,815,337972,1
478,815,337974,1
479,815,337979,1
480,815,348093,1
481,816,818,1
482,816,5912,1
483,816,9643,1
484,816,10933,1
485,816,11140,1
486,816,11284,1
487,816,51316,1
488,816,91875,1
489,816,140706,1
490,816,337967,1
491,816,337968,1
492,816,337970,1
493,817,818,1
494,817,23534,1
495,817,91875,1
496,818,11140,1
497,818,25959,1
498,818,30000,1
499,818,55342,1
500,818,65003,1
501,818,91875,1
502,818,337968,1
503,818,337970,1
504,825,55093,1
505,839,55093,1
506,840,6303,1
507,840,60491,1
508,842,5626,1
509,861,9146,1
510,861,9530,1
511,861,9531,1
512,861,84807,1
513,861,115290,1
514,862,1039,1
515,862,3212,1
516,862,3886,1
517,862,5575,1
518,862,5626,1
519,862,8022,1
520,862,8697,1
521,862,9404,1
522,862,9454,1
523,862,10174,1
524,862,51225,1
525,862,54550,1
526,862,57511,1
527,862,57630,1
528,862,63978,1
529,862,64333,1
530,862,79869,1
531,862,159989,1
532,862,220082,1
533,862,337968,1
534,862,339834,1
535,862,342574,1
536,862,391257,1
537,862,645455,1
538,863,5300,1
539,863,9139,1
540,864,865,1
541,864,83606,1
542,868,2534,1
543,868,5753,1
544,868,7525,1
545,868,10451,1
546,868,26003,1
547,868,26578,1
548,868,57630,1
549,868,84959,1
550,874,6386,1
551,874,23299,1
552,892,4223,1
553,892,5966,1
554,892,11281,1
555,892,29946,1
556,894,1019,1
557,894,1020,1
558,894,1026,1
559,896,1020,1
560,896,1021,1
561,896,1026,1
562,900,202243,1
563,902,10174,1
564,939,10519,1
565,946,5080,1
566,972,56159,1
567,973,89885,1
568,978,978,1
569,978,79025,1
570,978,84708,1
571,988,7159,1
572,988,11346,1
573,988,23368,1
574,988,25959,1
575,988,54764,1
576,988,83878,1
577,988,390535,1
578,988,440321,1
579,994,10197,1
580,997,6386,1
581,1013,29978,1
582,1018,1163,1
583,1018,1164,1
584,1018,7849,1
585,1018,8022,1
586,1018,89884,1
587,1018,93986,1
588,1019,1030,1
589,1020,4223,1
590,1020,388333,1
591,1021,1030,1
592,1025,85474,1
593,1026,2801,1
594,1026,3881,1
595,1026,23281,1
596,1026,83878,1
597,1030,4110,1
598,1030,7185,1
599,1031,5626,1
600,1031,10768,1
601,1031,25894,1
602,1032,4929,1
603,1032,5966,1
604,1032,6386,1
605,1032,9119,1
606,1032,9463,1
607,1032,10513,1
608,1032,27033,1
609,1032,57459,1
610,1032,84656,1
611,1032,91694,1
612,1032,285180,1
613,1032,388324,1
614,1039,5563,1
615,1039,5585,1
616,1039,7584,1
617,1039,8195,1
618,1039,25959,1
619,1039,55231,1
620,1039,79165,1
621,1039,79778,1
622,1039,153527,1
623,1039,167838,1
624,1039,200081,1
625,1039,201725,1
626,1039,205860,1
627,1045,83755,1
628,1046,5563,1
629,1054,22809,1
630,1068,134359,1
631,1070,129049,1
632,1070,134359,1
633,1073,5862,1
634,1073,81786,1
635,1102,8398,1
636,1102,10667,1
637,1123,8440,1
638,1124,8440,1
639,1146,3846,1
640,1146,386681,1
641,1146,386683,1
642,1158,140462,1
643,1163,2516,1
644,1163,6938,1
645,1163,8022,1
646,1163,9792,1
647,1163,9830,1
648,1163,10320,1
649,1163,10810,1
650,1163,11077,1
651,1163,22806,1
652,1163,23368,1
653,1163,51473,1
654,1163,55964,1
655,1163,57093,1
656,1163,220082,1
657,1163,386682,1
658,1163,388324,1
659,1163,448834,1
660,1163,541465,1
661,1173,27156,1
662,1186,9217,1
663,1187,390792,1
664,1195,1196,1
665,1195,5152,1
666,1195,6434,1
667,1195,84530,1
668,1195,386674,1
669,1196,1196,1
670,1196,1889,1
671,1196,6428,1
672,1196,8233,1
673,1196,10921,1
674,1196,11275,1
675,1196,51213,1
676,1196,84708,1
677,1196,91746,1
678,1196,135892,1
679,1198,3221,1
680,1198,3223,1
681,1198,11129,1
682,1198,57035,1
683,1207,6632,1
684,1207,11157,1
685,1207,27258,1
686,1207,57819,1
687,1263,23658,1
688,1278,6449,1
689,1278,29978,1
690,1280,9817,1
691,1287,56947,1
692,1295,3198,1
693,1295,7205,1
694,1295,8688,1
695,1295,10539,1
696,1295,55165,1
697,1295,55697,1
698,1295,57048,1
699,1295,59349,1
700,1295,79983,1
701,1295,140258,1
702,1295,337968,1
703,1295,375791,1
704,1295,386683,1
705,1295,388677,1
706,1295,440050,1
707,1298,29978,1
708,1300,54971,1
709,1308,8985,1
710,1308,11284,1
711,1308,29978,1
712,1311,5013,1
713,1311,57532,1
714,1315,4591,1
715,1329,5575,1
716,1337,56925,1
717,1350,266740,1
718,1351,4103,1
719,1364,286827,1
720,1385,23373,1
721,1386,2355,1
722,1386,3801,1
723,1386,54971,1
724,1388,431707,1
725,1389,1649,1
726,1389,63876,1
727,1392,3846,1
728,1392,81850,1
729,1398,54532,1
730,1400,10399,1
731,1406,2997,1
732,1406,4802,1
733,1406,4920,1
734,1406,5565,1
735,1406,6310,1
736,1406,6386,1
737,1406,6821,1
738,1406,6928,1
739,1406,10425,1
740,1406,23126,1
741,1406,23371,1
742,1406,25959,1
743,1406,26043,1
744,1406,26578,1
745,1406,30012,1
746,1406,51684,1
747,1406,54870,1
748,1406,54964,1
749,1406,54971,1
750,1406,64744,1
751,1406,79078,1
752,1406,79190,1
753,1406,84662,1
754,1406,84708,1
755,1406,91156,1
756,1406,91694,1
757,1406,96626,1
758,1406,130951,1
759,1406,146325,1
760,1408,4281,1
761,1408,5152,1
762,1408,5626,1
763,1408,7185,1
764,1408,7186,1
765,1408,9463,1
766,1408,23281,1
767,1408,27111,1
768,1408,65220,1
769,1408,125115,1
770,1408,375791,1
771,1408,386675,1
772,1408,386682,1
773,1409,26003,1
774,1409,55093,1
775,1409,126393,1
776,1410,26003,1
777,1410,126393,1
778,1410,337966,1
779,1411,1415,1
780,1411,5626,1
781,1412,7186,1
782,1412,9319,1
783,1412,55697,1
784,1412,375791,1
785,1414,2622,1
786,1414,10640,1
787,1434,5626,1
788,1435,23281,1
789,1435,386681,1
790,1443,4223,1
791,1445,163782,1
792,1453,7813,1
793,1453,51233,1
794,1453,57144,1
795,1453,64770,1
796,1454,10612,1
797,1454,114991,1
798,1456,353333,1
799,1457,1460,1
800,1457,1822,1
801,1457,3223,1
802,1457,4223,1
803,1457,4800,1
804,1457,5079,1
805,1457,5080,1
806,1457,8022,1
807,1457,9817,1
808,1457,11281,1
809,1457,23149,1
810,1457,246329,1
811,1457,347240,1
812,1459,90933,1
813,1466,57511,1
814,1468,57786,1
815,1469,29978,1
816,1470,375791,1
817,1470,388677,1
818,1478,7090,1
819,1478,11281,1
820,1478,29979,1
821,1478,53371,1
822,1478,159195,1
823,1482,11030,1
824,1485,123722,1
825,1488,1838,1
826,1488,1981,1
827,1488,9580,1
828,1488,10472,1
829,1488,29994,1
830,1488,57616,1
831,1488,84708,1
832,1488,93986,1
833,1488,140893,1
834,1488,253827,1
835,1491,8434,1
836,1491,83606,1
837,1500,10009,1
838,1503,56474,1
839,1506,89885,1
840,1511,375791,1
841,1522,3846,1
842,1522,3886,1
843,1522,11043,1
844,1522,81851,1
845,1522,337968,1
846,1527,3881,1
847,1534,2686,1
848,1535,4188,1
849,1535,122183,1
850,1535,353323,1
851,1589,3198,1
852,1589,9463,1
853,1589,81850,1
854,1589,83899,1
855,1589,353140,1
856,1589,353143,1
857,1589,375791,1
858,1600,5300,1
859,1602,9604,1
860,1602,10768,1
861,1602,55577,1
862,1615,7965,1
863,1616,2801,1
864,1616,9240,1
865,1616,24144,1
866,1616,54550,1
867,1616,57621,1
868,1616,57684,1
869,1616,80254,1
870,1616,80321,1
871,1616,84437,1
872,1616,145282,1
873,1616,386618,1
874,1616,391257,1
875,1621,388677,1
876,1635,1635,1
877,1635,5563,1
878,1635,5682,1
879,1635,6386,1
880,1641,2801,1
881,1641,4223,1
882,1641,9925,1
883,1641,10320,1
884,1641,23281,1
885,1641,23299,1
886,1641,123722,1
887,1645,5774,1
888,1649,2355,1
889,1649,8742,1
890,1649,51171,1
891,1649,55048,1
892,1649,56946,1
893,1649,79892,1
894,1649,84708,1
895,1649,122953,1
896,1656,2801,1
897,1656,4665,1
898,1656,5626,1
899,1656,5966,1
900,1656,5987,1
901,1656,6470,1
902,1656,6938,1
903,1656,7186,1
904,1656,7541,1
905,1656,9463,1
906,1656,9500,1
907,1656,10241,1
908,1656,11178,1
909,1656,11281,1
910,1656,23149,1
911,1656,23281,1
912,1656,56478,1
913,1656,57159,1
914,1656,57410,1
915,1656,57568,1
916,1656,64599,1
917,1656,64753,1
918,1656,64770,1
919,1656,65986,1
920,1656,80258,1
921,1656,254958,1
922,1656,386681,1
923,1656,653121,1
924,1665,7918,1
925,1665,8087,1
926,1665,9119,1
927,1665,55109,1
928,1665,55922,1
929,1665,84619,1
930,1667,29978,1
931,1671,29978,1
932,1674,1674,1
933,1674,3866,1
934,1674,4747,1
935,1674,5630,1
936,1674,7431,1
937,1674,8688,1
938,1674,9119,1
939,1674,9529,1
940,1674,24144,1
941,1674,54967,1
942,1674,79836,1
943,1674,170954,1
944,1674,391257,1
945,1674,440295,1
946,1678,1820,1
947,1725,1725,1
948,1725,5080,1
949,1725,5966,1
950,1725,6133,1
951,1725,56648,1
952,1725,84708,1
953,1728,2592,1
954,1731,5413,1
955,1731,9463,1
956,1731,11077,1
957,1731,55752,1
958,1731,55964,1
959,1731,124404,1
960,1740,5275,1
961,1740,6036,1
962,1740,7448,1
963,1740,9228,1
964,1740,10945,1
965,1740,84154,1
966,1741,6202,1
967,1741,7448,1
968,1741,7458,1
969,1741,9229,1
970,1748,51763,1
971,1756,8727,1
972,1776,3846,1
973,1781,6993,1
974,1781,8500,1
975,1785,6386,1
976,1785,9025,1
977,1785,9531,1
978,1785,53347,1
979,1785,57630,1
980,1788,4188,1
981,1794,3190,1
982,1794,3846,1
983,1794,3881,1
984,1794,4188,1
985,1794,10656,1
986,1794,23281,1
987,1794,81850,1
988,1794,81851,1
989,1794,125115,1
990,1794,386683,1
991,1794,388677,1
992,1794,440050,1
993,1794,440295,1
994,1802,10188,1
995,1808,1809,1
996,1808,56896,1
997,1810,6908,1
998,1816,388677,1
999,1820,7507,1
1000,1820,9643,1
1001,1820,10933,1
1002,1820,10934,1
1003,1822,5307,1
1004,1822,9531,1
1005,1822,26039,1
1006,1822,55224,1
1007,1822,57630,1
1008,1822,85359,1
1009,1822,353323,1
1010,1831,5966,1
1011,1838,5575,1
1012,1838,7186,1
1013,1838,7415,1
1014,1838,8687,1
1015,1838,10152,1
1016,1838,10363,1
1017,1838,11281,1
1018,1838,23281,1
1019,1838,23636,1
1020,1838,51421,1
1021,1838,55165,1
1022,1838,80254,1
1023,1838,83878,1
1024,1838,342574,1
1025,1838,388135,1
1026,1838,541468,1
1027,1846,7185,1
1028,1855,1857,1
1029,1855,9531,1
1030,1857,3222,1
1031,1857,6135,1
1032,1857,6919,1
1033,1857,7186,1
1034,1857,7247,1
1035,1857,7589,1
1036,1857,9314,1
1037,1857,9454,1
1038,1857,9519,1
1039,1857,10174,1
1040,1857,10197,1
1041,1857,10289,1
1042,1857,23598,1
1043,1857,28999,1
1044,1857,58491,1
1045,1857,59349,1
1046,1857,64396,1
1047,1857,79685,1
1048,1857,79959,1
1049,1857,80125,1
1050,1857,90480,1
1051,1857,91694,1
1052,1857,122183,1
1053,1857,222389,1
1054,1857,254958,1
1055,1857,285971,1
1056,1857,342132,1
1057,1857,375791,1
1058,1857,388387,1
1059,1861,4188,1
1060,1874,7027,1
1061,1874,10524,1
1062,1876,7027,1
1063,1876,7029,1
1064,1879,11281,1
1065,1879,57594,1
1066,1889,81850,1
1067,1889,386682,1
1068,1896,5350,1
1069,1896,26984,1
1070,1896,55340,1
1071,1896,57185,1
1072,1896,202459,1
1073,1911,57713,1
1074,1911,391257,1
1075,1912,2354,1
1076,1912,3881,1
1077,1915,23170,1
1078,1944,81851,1
1079,1946,147872,1
1080,1962,5966,1
1081,1962,7188,1
1082,1962,9051,1
1083,1962,23281,1
1084,1962,30850,1
1085,1965,54496,1
1086,1965,55697,1
1087,1967,22809,1
1088,1967,26003,1
1089,1967,55093,1
1090,1974,27250,1
1091,1977,1979,1
1092,1977,25959,1
1093,1978,5966,1
1094,1978,9463,1
1095,1978,11281,1
1096,1981,3885,1
1097,1981,9513,1
1098,1981,10519,1
1099,1981,284001,1
1100,1983,11266,1
1101,1984,4223,1
1102,1984,5966,1
1103,1997,4802,1
1104,2010,4223,1
1105,2010,6811,1
1106,2010,8815,1
1107,2010,9217,1
1108,2010,84905,1
1109,2010,222389,1
1110,2012,85027,1
1111,2014,388633,1
1112,2039,7186,1
1113,2039,56159,1
1114,2039,79959,1
1115,2049,11077,1
1116,2051,10419,1
1117,2051,11281,1
1118,2051,56658,1
1119,2054,2054,1
1120,2054,6804,1
1121,2054,6811,1
1122,2054,6844,1
1123,2054,8675,1
1124,2054,9341,1
1125,2054,10087,1
1126,2054,10282,1
1127,2054,10791,1
1128,2054,26984,1
1129,2054,51225,1
1130,2054,63908,1
1131,2054,441376,1
1132,2071,9830,1
1133,2071,54507,1
1134,2077,54764,1
1135,2079,26097,1
1136,2079,54906,1
1137,2098,2098,1
1138,2100,375791,1
1139,2101,5966,1
1140,2101,10891,1
1141,2104,4163,1
1142,2104,5966,1
1143,2104,8204,1
1144,2104,10891,1
1145,2104,80125,1
1146,2104,80258,1
1147,2104,84993,1
1148,2104,159989,1
1149,2104,391257,1
1150,2107,5626,1
1151,2107,9817,1
1152,2118,4223,1
1153,2120,5300,1
1154,2137,6310,1
1155,2145,8726,1
1156,2146,80254,1
1157,2159,388677,1
1158,2170,57698,1
1159,2199,9929,1
1160,2199,80270,1
1161,2199,84648,1
1162,2200,51608,1
1163,2202,6449,1
1164,2203,2203,1
1165,2203,8789,1
1166,2207,56947,1
1167,2214,56925,1
1168,2245,57630,1
1169,2256,55145,1
1170,2257,23426,1
1171,2257,55145,1
1172,2272,2272,1
1173,2274,3799,1
1174,2274,4899,1
1175,2274,6721,1
1176,2274,7528,1
1177,2274,7629,1
1178,2274,7690,1
1179,2274,8538,1
1180,2274,8548,1
1181,2274,10522,1
1182,2274,11281,1
1183,2274,25959,1
1184,2274,26119,1
1185,2274,27324,1
1186,2274,54870,1
1187,2274,54971,1
1188,2274,57459,1
1189,2274,80022,1
1190,2274,84656,1
1191,2274,126353,1
1192,2275,3972,1
1193,2275,4706,1
1194,2275,6628,1
1195,2275,7965,1
1196,2275,9639,1
1197,2275,10569,1
1198,2275,11077,1
1199,2275,22839,1
1200,2275,23174,1
1201,2275,26505,1
1202,2275,27156,1
1203,2275,51264,1
1204,2275,51274,1
1205,2275,51298,1
1206,2275,51317,1
1207,2275,55178,1
1208,2275,57091,1
1209,2275,57332,1
1210,2275,57498,1
1211,2275,65125,1
1212,2275,66000,1
1213,2275,84914,1
1214,2275,91137,1
1215,2275,126669,1
1216,2275,149069,1
1217,2275,204851,1
1218,2275,219988,1
1219,2275,220004,1
1220,2275,353323,1
1221,2275,494514,1
1222,2280,10152,1
1223,2281,5966,1
1224,2281,81851,1
1225,2298,4188,1
1226,2299,159195,1
1227,2316,27129,1
1228,2316,53918,1
1229,2316,54913,1
1230,2316,56891,1
1231,2316,58529,1
1232,2316,64648,1
1233,2316,144347,1
1234,2316,375791,1
1235,2316,493911,1
1236,2332,8087,1
1237,2332,9513,1
1238,2339,2342,1
1239,2339,5229,1
1240,2354,3726,1
1241,2354,7716,1
1242,2354,8440,1
1243,2354,9586,1
1244,2354,50943,1
1245,2354,79172,1
1246,2354,84080,1
1247,2354,84872,1
1248,2354,115572,1
1249,2355,3725,1
1250,2355,9586,1
1251,2483,11043,1
1252,2495,9530,1
1253,2512,55093,1
1254,2516,5985,1
1255,2516,55093,1
1256,2516,150483,1
1257,2534,4223,1
1258,2539,2539,1
1259,2551,2553,1
1260,2553,7186,1
1261,2553,8543,1
1262,2571,23498,1
1263,2571,114569,1
1264,2571,116173,1
1265,2572,7163,1
1266,2572,23204,1
1267,2572,116173,1
1268,2578,64396,1
1269,2579,64395,1
1270,2582,2582,1
1271,2622,3868,1
1272,2622,4004,1
1273,2622,7128,1
1274,2622,8500,1
1275,2622,9278,1
1276,2622,9454,1
1277,2622,10102,1
1278,2622,10419,1
1279,2622,10733,1
1280,2622,11043,1
1281,2622,11077,1
1282,2622,11140,1
1283,2622,57511,1
1284,2622,57594,1
1285,2622,84140,1
1286,2622,114824,1
1287,2623,3198,1
1288,2623,5565,1
1289,2623,7681,1
1290,2624,11030,1
1291,2624,337968,1
1292,2624,375791,1
1293,2625,25894,1
1294,2629,4110,1
1295,2669,2801,1
1296,2669,3881,1
1297,2669,3885,1
1298,2669,4656,1
1299,2669,5987,1
1300,2669,6293,1
1301,2669,7431,1
1302,2669,10174,1
1303,2669,10768,1
1304,2669,11043,1
1305,2669,11077,1
1306,2669,11340,1
1307,2669,22954,1
1308,2669,23281,1
1309,2669,24144,1
1310,2669,57511,1
1311,2669,57596,1
1312,2669,80258,1
1313,2669,80823,1
1314,2669,83878,1
1315,2669,140691,1
1316,2669,283234,1
1317,2669,339834,1
1318,2669,375791,1
1319,2669,386681,1
1320,2670,2670,1
1321,2670,2801,1
1322,2670,3860,1
1323,2670,3880,1
1324,2670,11140,1
1325,2670,24144,1
1326,2670,29775,1
1327,2670,54967,1
1328,2670,55093,1
1329,2670,56891,1
1330,2670,57594,1
1331,2670,79165,1
1332,2670,84807,1
1333,2670,342574,1
1334,2686,2848,1
1335,2686,7851,1
1336,2686,113829,1
1337,2686,222642,1
1338,2740,81850,1
1339,2741,10174,1
1340,2745,55223,1
1341,2762,55093,1
1342,2770,63940,1
1343,2782,55697,1
1344,2792,11179,1
1345,2792,84437,1
1346,2800,3801,1
1347,2800,6293,1
1348,2800,11077,1
1349,2800,23368,1
1350,2800,57536,1
1351,2800,132954,1
1352,2800,339005,1
1353,2800,342574,1
1354,2801,2888,1
1355,2801,3215,1
1356,2801,3603,1
1357,2801,3693,1
1358,2801,3801,1
1359,2801,3848,1
1360,2801,3937,1
1361,2801,4236,1
1362,2801,4938,1
1363,2801,5300,1
1364,2801,5317,1
1365,2801,5563,1
1366,2801,5565,1
1367,2801,5682,1
1368,2801,6427,1
1369,2801,6605,1
1370,2801,6769,1
1371,2801,6941,1
1372,2801,7023,1
1373,2801,7274,1
1374,2801,7551,1
1375,2801,8115,1
1376,2801,8470,1
1377,2801,8498,1
1378,2801,8502,1
1379,2801,8615,1
1380,2801,9099,1
1381,2801,9119,1
1382,2801,9129,1
1383,2801,9459,1
1384,2801,9499,1
1385,2801,9618,1
1386,2801,9724,1
1387,2801,9830,1
1388,2801,9883,1
1389,2801,9958,1
1390,2801,10094,1
1391,2801,10147,1
1392,2801,10171,1
1393,2801,10286,1
1394,2801,10403,1
1395,2801,10445,1
1396,2801,10464,1
1397,2801,10494,1
1398,2801,10569,1
1399,2801,10933,1
1400,2801,11051,1
1401,2801,11140,1
1402,2801,22938,1
1403,2801,23028,1
1404,2801,23199,1
1405,2801,23219,1
1406,2801,23294,1
1407,2801,23473,1
1408,2801,23526,1
1409,2801,25959,1
1410,2801,27124,1
1411,2801,27156,1
1412,2801,29922,1
1413,2801,29994,1
1414,2801,50804,1
