,Drug1_ID,Drug2_ID,label
122,DB00620,DB01307,1
123,DB00069,DB00495,1
124,DB00384,DB09242,1
125,DB00408,DB01403,1
126,DB00280,DB06717,1
127,DB00312,DB00796,1
128,DB01167,DB06218,1
129,DB00374,DB00700,1
130,DB00715,DB00950,1
131,DB00625,DB00813,1
132,DB01576,DB01618,1
133,DB00875,DB09068,1
134,DB01062,DB01072,1
135,DB00540,DB06144,1
136,DB00452,DB01150,1
137,DB01201,DB08882,1
138,DB00384,DB00652,1
139,DB00182,DB00321,1
140,DB00705,DB09068,1
141,DB00830,DB01274,1
142,DB00420,DB01037,1
143,DB00790,DB00814,1
144,DB01158,DB09063,1
145,DB00311,DB00497,1
146,DB00220,DB01320,1
147,DB00741,DB04876,1
148,DB01229,DB08895,1
149,DB00410,DB09268,1
150,DB00888,DB01656,1
151,DB01009,DB09026,1
152,DB00188,DB00736,1
153,DB01600,DB01609,1
154,DB00056,DB08895,1
155,DB00608,DB00612,1
156,DB00641,DB09036,1
157,DB01251,DB09564,1
158,DB00714,DB00834,1
159,DB00177,DB01109,1
160,DB00363,DB01238,1
161,DB01204,DB06688,1
162,DB01211,DB06287,1
163,DB00368,DB01274,1
164,DB00503,DB00938,1
165,DB00554,DB03619,1
166,DB00559,DB00608,1
167,DB01167,DB01224,1
168,DB00181,DB09118,1
169,DB01021,DB01591,1
170,DB00177,DB00876,1
171,DB00675,DB01156,1
172,DB00924,DB05812,1
173,DB00300,DB00573,1
174,DB00215,DB01184,1
175,DB00904,DB09068,1
176,DB09272,DB09300,1
177,DB00289,DB00932,1
178,DB00573,DB00974,1
179,DB06273,DB06616,1
180,DB00524,DB00776,1
181,DB00736,DB04868,1
182,DB00176,DB09071,1
183,DB00909,DB02703,1
184,DB00997,DB09118,1
185,DB00201,DB06704,1
186,DB00258,DB00393,1
187,DB00480,DB09033,1
188,DB00653,DB00842,1
189,DB00472,DB09042,1
190,DB00311,DB00611,1
191,DB00540,DB00653,1
192,DB00872,DB01072,1
193,DB00648,DB01023,1
194,DB01609,DB04938,1
195,DB00268,DB00690,1
196,DB00231,DB00333,1
197,DB00046,DB01200,1
198,DB00252,DB01264,1
199,DB00541,DB00564,1
200,DB00499,DB09277,1
201,DB00220,DB00361,1
202,DB00252,DB09071,1
203,DB01175,DB06271,1
204,DB01320,DB04825,1
205,DB00541,DB09118,1
206,DB00425,DB00628,1
207,DB06273,DB08910,1
208,DB00540,DB06704,1
209,DB00404,DB00972,1
210,DB04841,DB09104,1
211,DB06603,DB09036,1
212,DB00379,DB00980,1
213,DB01126,DB01264,1
214,DB00312,DB01214,1
215,DB00046,DB09128,1
216,DB00091,DB06589,1
217,DB00455,DB04924,1
218,DB00677,DB01049,1
219,DB01069,DB09280,1
220,DB00215,DB00871,1
221,DB01023,DB09407,1
222,DB00635,DB00956,1
223,DB00498,DB09539,1
224,DB00796,DB00806,1
225,DB00250,DB01015,1
226,DB00401,DB00692,1
227,DB00399,DB00798,1
228,DB00528,DB01377,1
229,DB00263,DB00393,1
230,DB00653,DB01068,1
231,DB00675,DB04938,1
232,DB00181,DB00611,1
233,DB00328,DB00452,1
234,DB00408,DB00865,1
235,DB00752,DB09038,1
236,DB00794,DB01203,1
237,DB00224,DB00897,1
238,DB00549,DB09063,1
239,DB00295,DB01203,1
240,DB00252,DB00564,1
241,DB01104,DB04272,1
242,DB00945,DB09564,1
243,DB00401,DB08873,1
244,DB00707,DB05239,1
245,DB00497,DB09042,1
246,DB00215,DB00358,1
247,DB00477,DB06700,1
248,DB00484,DB08815,1
249,DB00864,DB01016,1
250,DB00391,DB01104,1
251,DB00503,DB08914,1
252,DB01129,DB06695,1
253,DB00363,DB00656,1
254,DB04897,DB09063,1
255,DB04905,DB06695,1
256,DB00541,DB01234,1
257,DB01132,DB01398,1
258,DB00054,DB00932,1
259,DB00610,DB00983,1
260,DB00014,DB00204,1
261,DB00041,DB06781,1
262,DB06684,DB09065,1
263,DB00193,DB00344,1
264,DB01029,DB01392,1
265,DB00661,DB00697,1
266,DB01167,DB08864,1
267,DB00363,DB00414,1
268,DB00307,DB06335,1
269,DB00559,DB01241,1
270,DB00191,DB00295,1
271,DB00794,DB06212,1
272,DB00714,DB00904,1
273,DB00196,DB00401,1
274,DB00366,DB00434,1
275,DB00618,DB09267,1
276,DB01016,DB01119,1
277,DB04868,DB09073,1
278,DB00780,DB01247,1
279,DB01171,DB04884,1
280,DB00091,DB00126,1
281,DB00695,DB00802,1
282,DB01201,DB04845,1
283,DB04845,DB09063,1
284,DB00007,DB01124,1
285,DB00794,DB08901,1
286,DB00266,DB01241,1
287,DB00320,DB00409,1
288,DB00366,DB00761,1
289,DB01167,DB08901,1
290,DB00794,DB00903,1
291,DB00450,DB09128,1
292,DB06207,DB06273,1
293,DB01278,DB01409,1
294,DB00332,DB00782,1
295,DB00333,DB00413,1
296,DB00722,DB11354,1
297,DB00908,DB09048,1
298,DB06706,DB09042,1
299,DB00220,DB00499,1
300,DB00862,DB00883,1
301,DB01178,DB09097,1
302,DB00307,DB00675,1
303,DB00246,DB00834,1
304,DB00980,DB05521,1
305,DB00622,DB00673,1
306,DB00732,DB00908,1
307,DB00794,DB06697,1
308,DB00304,DB03880,1
309,DB00648,DB04574,1
310,DB01120,DB09046,1
311,DB00281,DB01210,1
312,DB00215,DB00686,1
313,DB00924,DB06144,1
314,DB01600,DB08794,1
315,DB00264,DB00622,1
316,DB00337,DB06287,1
317,DB00440,DB00542,1
318,DB00014,DB01601,1
319,DB00404,DB00653,1
320,DB00295,DB00366,1
321,DB00220,DB09547,1
322,DB00625,DB06414,1
323,DB00820,DB01197,1
324,DB00104,DB01018,1
325,DB00188,DB01087,1
326,DB01612,DB09112,1
327,DB00269,DB06413,1
328,DB00492,DB01390,1
329,DB00404,DB01223,1
330,DB00656,DB06144,1
331,DB00404,DB00677,1
332,DB01211,DB08870,1
333,DB01232,DB01268,1
334,DB09053,DB09118,1
335,DB00331,DB00780,1
336,DB00356,DB00715,1
337,DB04946,DB09117,1
338,DB00906,DB08912,1
339,DB00178,DB00862,1
340,DB00615,DB09063,1
341,DB01264,DB06772,1
342,DB01076,DB01609,1
343,DB00334,DB00486,1
344,DB00318,DB01012,1
345,DB06717,DB09049,1
346,DB00393,DB01319,1
347,DB00266,DB01142,1
348,DB00977,DB08794,1
349,DB00675,DB00679,1
350,DB00484,DB06204,1
351,DB00889,DB01142,1
352,DB00898,DB00915,1
353,DB01323,DB04855,1
354,DB00224,DB01215,1
355,DB00945,DB01175,1
356,DB00465,DB00687,1
357,DB00662,DB08897,1
358,DB06210,DB11110,1
359,DB00512,DB08976,1
360,DB00569,DB09075,1
361,DB00611,DB09117,1
362,DB01206,DB01238,1
363,DB00741,DB00930,1
364,DB04868,DB09083,1
365,DB00803,DB00994,1
366,DB00761,DB00979,1
367,DB00790,DB00945,1
368,DB00328,DB01208,1
369,DB01095,DB11354,1
370,DB00382,DB00748,1
371,DB00334,DB01367,1
372,DB08918,DB09042,1
373,DB00387,DB01403,1
374,DB00956,DB09119,1
375,DB00196,DB06702,1
376,DB00041,DB00177,1
377,DB00337,DB06772,1
378,DB00682,DB00713,1
379,DB00472,DB00477,1
380,DB00919,DB00991,1
381,DB00436,DB01232,1
382,DB00325,DB00806,1
383,DB00186,DB00972,1
384,DB01203,DB01235,1
385,DB00328,DB00700,1
386,DB06335,DB09564,1
387,DB00758,DB01054,1
388,DB00684,DB00766,1
389,DB00091,DB01353,1
390,DB00477,DB01151,1
391,DB00686,DB00758,1
392,DB01111,DB01172,1
393,DB00816,DB06704,1
394,DB00976,DB09049,1
395,DB00277,DB00983,1
396,DB00678,DB01356,1
397,DB00379,DB00831,1
398,DB01156,DB01242,1
399,DB01211,DB08873,1
400,DB06290,DB09054,1
401,DB00294,DB09280,1
402,DB00872,DB06684,1
403,DB01238,DB08816,1
404,DB00436,DB09214,1
405,DB00705,DB06414,1
406,DB00368,DB00388,1
407,DB00268,DB01621,1
408,DB00682,DB02546,1
409,DB00086,DB01175,1
410,DB00980,DB01045,1
411,DB00884,DB03615,1
412,DB01365,DB11124,1
413,DB00196,DB00530,1
414,DB00346,DB00519,1
415,DB00318,DB00421,1
416,DB00343,DB09242,1
417,DB00323,DB01173,1
418,DB00187,DB00474,1
419,DB00608,DB06603,1
420,DB00559,DB00628,1
421,DB00042,DB00835,1
422,DB00263,DB00682,1
423,DB00543,DB06704,1
424,DB00549,DB00682,1
425,DB00246,DB01251,1
426,DB01232,DB06605,1
427,DB06287,DB09118,1
428,DB00996,DB01017,1
429,DB00387,DB09271,1
430,DB00196,DB05521,1
431,DB00268,DB00949,1
432,DB00370,DB00575,1
433,DB00515,DB00903,1
434,DB00615,DB00976,1
435,DB00690,DB01232,1
436,DB01320,DB01558,1
437,DB00672,DB01264,1
438,DB00881,DB01143,1
439,DB00396,DB06589,1
440,DB01278,DB02901,1
441,DB00765,DB04841,1
442,DB00820,DB00925,1
443,DB00391,DB04946,1
444,DB00327,DB06201,1
445,DB01142,DB06201,1
446,DB00651,DB01558,1
447,DB00623,DB00715,1
448,DB00381,DB00661,1
449,DB00112,DB00363,1
450,DB09053,DB11095,1
451,DB00622,DB09407,1
452,DB01193,DB01235,1
453,DB00893,DB01165,1
454,DB01220,DB05812,1
455,DB00082,DB00813,1
456,DB00615,DB09128,1
457,DB00497,DB00611,1
458,DB05239,DB06273,1
459,DB01073,DB01656,1
460,DB00539,DB00582,1
461,DB04855,DB09048,1
462,DB00387,DB00543,1
463,DB04272,DB09079,1
464,DB00717,DB04908,1
465,DB00333,DB00673,1
466,DB00715,DB01623,1
467,DB00425,DB01192,1
468,DB00264,DB08896,1
469,DB00619,DB01167,1
470,DB00707,DB00755,1
471,DB00528,DB01174,1
472,DB01219,DB01254,1
473,DB00220,DB00865,1
474,DB00220,DB09071,1
475,DB00086,DB00472,1
476,DB00588,DB09271,1
477,DB00349,DB00679,1
478,DB00282,DB00814,1
479,DB00559,DB00726,1
480,DB01017,DB01072,1
481,DB00252,DB01591,1
482,DB00641,DB06210,1
483,DB00910,DB09065,1
484,DB00215,DB00934,1
485,DB00334,DB01120,1
486,DB01059,DB09268,1
487,DB00237,DB00366,1
488,DB00674,DB08895,1
489,DB00082,DB09043,1
490,DB00214,DB01355,1
491,DB00193,DB00813,1
492,DB01238,DB09118,1
493,DB00708,DB01158,1
494,DB00604,DB00677,1
495,DB00422,DB00457,1
496,DB01035,DB01118,1
497,DB00433,DB01069,1
498,DB00834,DB08895,1
499,DB00078,DB06779,1
500,DB00321,DB00784,1
501,DB00289,DB01579,1
502,DB00625,DB00682,1
503,DB00919,DB01133,1
504,DB01320,DB08815,1
505,DB00273,DB00455,1
506,DB00175,DB01167,1
507,DB00186,DB06283,1
508,DB00042,DB00321,1
509,DB00860,DB00912,1
510,DB01158,DB01203,1
511,DB00220,DB00648,1
512,DB00673,DB00813,1
513,DB00206,DB06700,1
514,DB00669,DB01100,1
515,DB00199,DB00862,1
516,DB01173,DB08872,1
517,DB00564,DB06414,1
518,DB00204,DB00384,1
519,DB00903,DB00945,1
520,DB00450,DB00660,1
521,DB00623,DB01069,1
522,DB00031,DB00715,1
523,DB01263,DB08864,1
524,DB00382,DB04843,1
525,DB00201,DB00723,1
526,DB00321,DB00938,1
527,DB00374,DB00945,1
528,DB01219,DB01244,1
529,DB05246,DB05271,1
530,DB06626,DB06717,1
531,DB01072,DB09036,1
532,DB00186,DB00477,1
533,DB00176,DB00404,1
534,DB00246,DB01037,1
535,DB00563,DB00607,1
536,DB00035,DB00861,1
537,DB00136,DB08912,1
538,DB01126,DB08873,1
539,DB00108,DB00428,1
540,DB00601,DB00938,1
541,DB00862,DB09063,1
542,DB00728,DB01082,1
543,DB00582,DB08877,1
544,DB01124,DB06825,1
545,DB00457,DB00474,1
546,DB00193,DB00850,1
547,DB00222,DB01403,1
548,DB00476,DB04899,1
549,DB00188,DB08880,1
550,DB00222,DB09214,1
551,DB00393,DB00648,1
552,DB00476,DB04920,1
553,DB01264,DB09102,1
554,DB00273,DB01144,1
555,DB00337,DB09547,1
556,DB00440,DB08912,1
557,DB00780,DB06148,1
558,DB00425,DB09118,1
559,DB00557,DB00625,1
560,DB00374,DB09075,1
561,DB01254,DB06237,1
562,DB00104,DB09063,1
563,DB00206,DB00972,1
564,DB00246,DB00486,1
565,DB00310,DB00327,1
566,DB00563,DB00784,1
567,DB00252,DB00413,1
568,DB00983,DB00988,1
569,DB00086,DB11095,1
570,DB00912,DB06788,1
571,DB00201,DB05039,1
572,DB00321,DB00961,1
573,DB01600,DB04865,1
574,DB00880,DB00898,1
575,DB00661,DB05812,1
576,DB00246,DB08907,1
577,DB01053,DB01172,1
578,DB00366,DB09118,1
579,DB00040,DB01100,1
580,DB00356,DB08883,1
581,DB00390,DB06414,1
582,DB00215,DB09053,1
583,DB00790,DB09276,1
584,DB00273,DB11315,1
585,DB00745,DB01211,1
586,DB00454,DB00752,1
587,DB01142,DB01356,1
588,DB04938,DB09054,1
589,DB00601,DB06288,1
590,DB01288,DB01620,1
591,DB00648,DB08864,1
592,DB00933,DB06700,1
593,DB01222,DB01609,1
594,DB00030,DB01238,1
595,DB00007,DB08882,1
596,DB00177,DB00316,1
597,DB00220,DB09049,1
598,DB00601,DB01365,1
599,DB00035,DB00682,1
600,DB00762,DB08820,1
601,DB01275,DB09242,1
602,DB00455,DB00557,1
603,DB00030,DB01590,1
604,DB01418,DB06271,1
605,DB00371,DB00470,1
606,DB00266,DB01399,1
607,DB00046,DB06292,1
608,DB00072,DB05773,1
609,DB00972,DB09300,1
610,DB01018,DB01254,1
611,DB04844,DB05812,1
612,DB00186,DB01403,1
613,DB01143,DB08822,1
614,DB00484,DB00489,1
615,DB06273,DB08865,1
616,DB00182,DB00458,1
617,DB00091,DB00529,1
618,DB00425,DB00924,1
619,DB01101,DB06688,1
620,DB00714,DB01156,1
621,DB00448,DB01133,1
622,DB00552,DB01097,1
623,DB01558,DB05271,1
624,DB00557,DB00985,1
625,DB00280,DB00559,1
626,DB00181,DB00349,1
627,DB00334,DB01307,1
628,DB00374,DB00489,1
629,DB09071,DB09072,1
630,DB00222,DB00999,1
631,DB00524,DB00734,1
632,DB00254,DB00607,1
633,DB00945,DB09030,1
634,DB00199,DB00559,1
635,DB01119,DB06335,1
636,DB00343,DB00813,1
637,DB00470,DB00899,1
638,DB00433,DB00599,1
639,DB00678,DB09036,1
640,DB00054,DB00367,1
641,DB08899,DB09036,1
642,DB00374,DB00586,1
643,DB00344,DB00391,1
644,DB00206,DB01220,1
645,DB00159,DB00784,1
646,DB05246,DB06148,1
647,DB00712,DB08976,1
648,DB00444,DB01097,1
649,DB01037,DB09209,1
650,DB00452,DB00493,1
651,DB00470,DB01319,1
652,DB06724,DB09101,1
653,DB00757,DB00834,1
654,DB00252,DB01171,1
655,DB00022,DB00317,1
656,DB01264,DB06287,1
657,DB00333,DB01559,1
658,DB00980,DB09117,1
659,DB00343,DB01624,1
660,DB00451,DB09210,1
661,DB00244,DB01129,1
662,DB01076,DB08870,1
663,DB00441,DB01656,1
664,DB00498,DB00554,1
665,DB00206,DB01104,1
666,DB00427,DB00598,1
667,DB00193,DB01264,1
668,DB06273,DB09083,1
669,DB00046,DB00887,1
670,DB00747,DB06201,1
671,DB01088,DB09242,1
672,DB00678,DB01235,1
673,DB00472,DB00974,1
674,DB00070,DB01294,1
675,DB00313,DB00420,1
676,DB00412,DB01241,1
677,DB00290,DB09560,1
678,DB01201,DB04841,1
679,DB00877,DB09036,1
680,DB08873,DB09123,1
681,DB00294,DB00672,1
682,DB00328,DB00955,1
683,DB00696,DB06288,1
684,DB00584,DB01395,1
685,DB00682,DB01225,1
686,DB00208,DB01181,1
687,DB00457,DB01074,1
688,DB00312,DB05271,1
689,DB06283,DB08883,1
690,DB01001,DB06711,1
691,DB00030,DB00396,1
692,DB00468,DB00661,1
693,DB00628,DB00715,1
694,DB00681,DB01082,1
695,DB00334,DB09042,1
696,DB01268,DB06688,1
697,DB01353,DB09038,1
698,DB01045,DB08881,1
699,DB00501,DB01101,1
700,DB01054,DB11126,1
701,DB00708,DB01214,1
702,DB00414,DB04839,1
703,DB01016,DB01045,1
704,DB00082,DB06335,1
705,DB05812,DB09118,1
706,DB00335,DB01119,1
707,DB00042,DB00387,1
708,DB00559,DB00908,1
709,DB00315,DB00767,1
710,DB00921,DB01069,1
711,DB00750,DB01438,1
712,DB00266,DB00446,1
713,DB01242,DB01624,1
714,DB00250,DB06697,1
715,DB00682,DB00736,1
716,DB01224,DB09072,1
717,DB00252,DB01263,1
718,DB00615,DB01115,1
719,DB00273,DB00393,1
720,DB00277,DB00841,1
721,DB00047,DB01395,1
722,DB00776,DB00999,1
723,DB00035,DB00956,1
724,DB01132,DB01241,1
725,DB00215,DB00726,1
726,DB00557,DB01621,1
727,DB06290,DB08933,1
728,DB00204,DB01211,1
729,DB00252,DB00520,1
730,DB00220,DB01234,1
731,DB00252,DB01080,1
732,DB00605,DB01093,1
733,DB00232,DB00295,1
734,DB00738,DB02901,1
735,DB01356,DB01579,1
736,DB00945,DB01268,1
737,DB00440,DB01029,1
738,DB00820,DB05521,1
739,DB00641,DB01039,1
740,DB00794,DB09119,1
741,DB01136,DB05812,1
742,DB00557,DB01018,1
743,DB00040,DB00283,1
744,DB00238,DB00559,1
745,DB00626,DB00994,1
746,DB01020,DB02703,1
747,DB00678,DB00780,1
748,DB01072,DB01394,1
749,DB00521,DB01355,1
750,DB01009,DB08976,1
751,DB00214,DB00732,1
752,DB00327,DB01173,1
753,DB00949,DB01254,1
754,DB00307,DB00425,1
755,DB00252,DB01579,1
756,DB00315,DB01178,1
757,DB00458,DB00508,1
758,DB00014,DB01189,1
759,DB01015,DB08914,1
760,DB01222,DB09073,1
761,DB00425,DB00897,1
762,DB01036,DB01167,1
763,DB00468,DB08822,1
764,DB00689,DB01032,1
765,DB00359,DB00721,1
766,DB00112,DB01204,1
767,DB00191,DB00433,1
768,DB00460,DB08976,1
769,DB00668,DB06706,1
770,DB00930,DB09545,1
771,DB00482,DB01275,1
772,DB00607,DB00682,1
773,DB00615,DB06817,1
774,DB00266,DB00717,1
775,DB00361,DB08820,1
776,DB06144,DB09097,1
777,DB00031,DB00215,1
778,DB00500,DB00682,1
779,DB00391,DB00972,1
780,DB00762,DB04868,1
781,DB01579,DB06144,1
782,DB00282,DB00784,1
783,DB00968,DB01168,1
784,DB00829,DB01232,1
785,DB00458,DB00653,1
786,DB00661,DB06695,1
787,DB00091,DB00573,1
788,DB00893,DB01390,1
789,DB06290,DB06789,1
790,DB00108,DB00928,1
791,DB00373,DB01355,1
792,DB00333,DB00648,1
793,DB00104,DB01624,1
794,DB00569,DB06700,1
795,DB01577,DB09273,1
796,DB00737,DB01021,1
797,DB00999,DB06203,1
798,DB00401,DB01235,1
799,DB00182,DB01242,1
800,DB00214,DB00492,1
801,DB00648,DB01167,1
802,DB00349,DB00450,1
803,DB00054,DB01109,1
804,DB01114,DB08893,1
805,DB00072,DB00970,1
806,DB00295,DB00726,1
807,DB00445,DB00531,1
808,DB00231,DB00470,1
809,DB00595,DB06724,1
810,DB00653,DB01045,1
811,DB00951,DB09256,1
812,DB00472,DB00502,1
813,DB00912,DB01208,1
814,DB00734,DB06201,1
815,DB06688,DB09054,1
816,DB00679,DB01577,1
817,DB00557,DB04841,1
818,DB00615,DB00635,1
819,DB00304,DB01251,1
820,DB00865,DB00933,1
821,DB00310,DB00820,1
822,DB01149,DB09074,1
823,DB00542,DB00877,1
824,DB00661,DB01398,1
825,DB00201,DB00465,1
826,DB00252,DB00951,1
827,DB01142,DB01173,1
828,DB00059,DB06688,1
829,DB00304,DB00374,1
830,DB01248,DB02703,1
831,DB01166,DB06290,1
832,DB00211,DB06714,1
833,DB01200,DB09073,1
834,DB01041,DB01068,1
835,DB00881,DB04884,1
836,DB00029,DB06441,1
837,DB00310,DB00715,1
838,DB01418,DB09056,1
839,DB00584,DB01021,1
840,DB00356,DB09117,1
841,DB00745,DB09053,1
842,DB00201,DB00774,1
843,DB01241,DB04951,1
844,DB00163,DB06700,1
845,DB00584,DB08907,1
846,DB00820,DB01174,1
847,DB00450,DB04908,1
848,DB00601,DB04842,1
849,DB00310,DB00318,1
850,DB00540,DB01323,1
851,DB00213,DB00220,1
852,DB00244,DB01390,1
853,DB01195,DB09294,1
854,DB00959,DB01045,1
855,DB00031,DB01050,1
856,DB00202,DB00545,1
857,DB01038,DB01175,1
858,DB06415,DB09063,1
859,DB00040,DB00334,1
860,DB01210,DB09063,1
861,DB06589,DB08895,1
862,DB06700,DB09241,1
863,DB00622,DB08912,1
864,DB00476,DB01612,1
865,DB00673,DB00687,1
866,DB00889,DB04896,1
867,DB00661,DB09039,1
868,DB03619,DB04896,1
869,DB00835,DB01577,1
870,DB00182,DB01223,1
871,DB00252,DB09128,1
872,DB01211,DB01244,1
873,DB00227,DB08816,1
874,DB00391,DB09128,1
875,DB00199,DB00414,1
876,DB00468,DB00881,1
877,DB00627,DB01098,1
878,DB00673,DB06287,1
879,DB00622,DB06218,1
880,DB05521,DB09034,1
881,DB00401,DB06414,1
882,DB00331,DB01601,1
883,DB00327,DB01560,1
884,DB00554,DB01082,1
885,DB00333,DB00872,1
886,DB00503,DB08865,1
887,DB01016,DB04339,1
888,DB01198,DB09065,1
889,DB00391,DB00472,1
890,DB00121,DB00266,1
891,DB00318,DB06791,1
892,DB00732,DB03615,1
893,DB00912,DB01319,1
894,DB01579,DB01618,1
895,DB00972,DB08893,1
896,DB00220,DB00615,1
897,DB00700,DB01149,1
898,DB00694,DB08895,1
899,DB01118,DB09274,1
900,DB00418,DB00446,1
901,DB05676,DB08912,1
902,DB00503,DB00603,1
903,DB01355,DB09038,1
904,DB00503,DB09075,1
905,DB00241,DB00661,1
906,DB00334,DB01041,1
907,DB00683,DB01403,1
908,DB00387,DB00924,1
909,DB00343,DB01323,1
910,DB00180,DB00619,1
911,DB00508,DB00696,1
912,DB00603,DB01120,1
913,DB00691,DB00806,1
914,DB00072,DB04868,1
915,DB01024,DB01165,1
916,DB00674,DB00732,1
917,DB01403,DB06288,1
918,DB00193,DB00594,1
919,DB00425,DB06216,1
920,DB00472,DB01178,1
921,DB00378,DB06754,1
922,DB01062,DB08893,1
923,DB01097,DB06372,1
924,DB05812,DB09036,1
925,DB06212,DB08820,1
926,DB00897,DB01323,1
927,DB00726,DB06808,1
928,DB00741,DB01656,1
929,DB01167,DB09053,1
930,DB00446,DB04817,1
931,DB08895,DB09547,1
932,DB00009,DB00573,1
933,DB00404,DB00932,1
934,DB00951,DB06723,1
935,DB00014,DB01356,1
936,DB00007,DB00344,1
937,DB00582,DB09065,1
938,DB00375,DB00571,1
939,DB00327,DB09290,1
940,DB00559,DB00997,1
941,DB00622,DB09036,1
942,DB00363,DB00763,1
943,DB00951,DB09274,1
944,DB00335,DB04855,1
945,DB00338,DB01320,1
946,DB01267,DB01356,1
947,DB00908,DB09075,1
948,DB00851,DB08895,1
949,DB00316,DB00816,1
950,DB00490,DB09034,1
951,DB00246,DB06201,1
952,DB00976,DB06176,1
953,DB00218,DB00364,1
954,DB00974,DB01307,1
955,DB00530,DB08820,1
956,DB00295,DB01151,1
957,DB00285,DB01463,1
958,DB01106,DB06148,1
959,DB00187,DB00794,1
960,DB00334,DB00924,1
961,DB00031,DB00054,1
962,DB00031,DB06209,1
963,DB00472,DB00679,1
964,DB00794,DB04855,1
965,DB09079,DB11095,1
966,DB00163,DB06684,1
967,DB00780,DB00925,1
968,DB00007,DB01200,1
969,DB00603,DB06203,1
970,DB00350,DB01072,1
971,DB00490,DB01178,1
972,DB00490,DB00508,1
973,DB00619,DB01181,1
974,DB00476,DB01063,1
975,DB00371,DB00486,1
976,DB00687,DB01264,1
977,DB00081,DB06779,1
978,DB00181,DB00497,1
979,DB00277,DB01357,1
980,DB00660,DB09117,1
981,DB00831,DB00865,1
982,DB00752,DB01288,1
983,DB00819,DB06204,1
984,DB09030,DB09065,1
985,DB00688,DB01053,1
986,DB00425,DB00962,1
987,DB00301,DB00563,1
988,DB00176,DB01609,1
989,DB00328,DB00684,1
990,DB00220,DB06636,1
991,DB00375,DB00390,1
992,DB01083,DB09118,1
993,DB01600,DB03615,1
994,DB00726,DB01178,1
995,DB00951,DB01380,1
996,DB00394,DB01609,1
